taxonkey,am_sid,spp
490054,w-msc-140471,musculus costulatus
490054,w-msc-207778,musculus cumingianus
490054,w-msc-506135,musculus cupreus
490054,w-msc-140472,musculus discors
490054,slb-69097,musculus glacialis
490054,w-msc-467467,musculus glacialis
490054,slb-112618,musculus impactus
490054,w-msc-506138,musculus impactus
490054,w-msc-420707,musculus lateralis
490054,slb-119032,musculus nana
490054,w-msc-140474,musculus niger
490054,slb-69099,musculus niger
490054,w-msc-506126,musculus pusio
490054,slb-100962,musculus subpictus
490054,slb-69106,musculus subpictus
490054,w-msc-506129,musculus taylori
490054,w-msc-506130,musculus viator
490054,slb-199197,mytella guyanensis
490054,w-msc-397146,mytella strigata
490054,w-msc-140476,mytilaster lineatus
490054,w-msc-140477,mytilaster marioni
490054,w-msc-140478,mytilaster minimus
490054,w-msc-140479,mytilaster solidus
490054,slb-69123,mytilisepta bifurcata
490054,slb-128631,mytilisepta keenae
490054,slb-128633,mytilisepta virgata
490054,w-msc-367837,mytilus californianus
490054,w-msc-397041,mytilus chilensis
490054,w-msc-140480,mytilus edulis
490054,w-msc-140481,mytilus galloprovincialis
490054,w-msc-506160,mytilus planulatus
490054,w-msc-506158,mytilus platensis
490054,slb-174695,mytilus platensis
490054,w-msc-140482,mytilus trossulus
490054,slb-88733,mytilus unguiculatus
490054,w-msc-397169,perna canaliculus
490054,w-msc-140483,perna perna
490054,slb-174342,perna perna
490054,w-msc-367822,perna viridis
490054,w-msc-600490,perumytilus purpuratus
490054,w-msc-506170,rhomboidella capensis
490054,slb-69122,rhomboidella prideauxi
490054,w-msc-506167,rhomboidella radians
490054,w-msc-216632,septifer bilocularis
490054,w-msc-506176,septifer cumingii
490054,slb-69125,septifer cumingii
490054,w-msc-216631,septifer excisus
490054,w-msc-506174,septifer rudis
490054,w-msc-506181,solamen columbianum
490054,slb-69054,solamen glandula
490054,slb-69053,solamen glandula
490054,w-msc-506182,solamen leanum
490054,w-msc-506183,solamen megas
490054,w-msc-506180,solamen spectabile
490054,w-msc-506190,stavelia subdistorta
490054,slb-112835,terua arcuatilis
490054,slb-128634,trichomya hirsuta
490054,w-msc-506194,vilasina seminuda
490054,w-msc-506195,vilasina vernicosa
490054,w-msc-494244,vulcanidas insolatus
490054,w-msc-744580,xenostrobus atratus
490054,w-msc-744521,xenostrobus neozelanicus
490054,w-msc-744582,xenostrobus pulex
490054,slb-89714,xenostrobus pulex
490054,w-msc-506198,zelithophaga truncata
490054,w-msc-506081,limnoperna fortunei
490054,w-msc-216615,botula cinnamomea
490054,slb-112126,botula cinnamomea
490054,w-msc-420694,botula fusca
490055,w-msc-197021,adamussium colbecki
490055,w-msc-140686,aequipecten commutatus
490055,slb-69432,aequipecten exasperatus
490055,w-msc-156732,aequipecten glyptus
490055,slb-69354,aequipecten heliacus
490055,w-msc-420761,aequipecten muscosus
490055,slb-69434,aequipecten muscosus
490055,w-msc-140687,aequipecten opercularis
490055,w-msc-394229,aequipecten tehuelchus
490055,w-msc-766475,amusium papyraceum
490055,w-msc-215388,amusium pleuronectes
490055,w-msc-394356,anguipecten lamberti
490055,w-msc-387649,anguipecten pacificus
490055,w-msc-394955,anguipecten picturatus
490055,w-msc-394357,anguipecten superbus
490055,w-msc-393954,annachlamys flabellata
490055,w-msc-393958,annachlamys iredalei
490055,w-msc-393960,annachlamys reevei
490055,w-msc-393967,annachlamys striatula
490055,slb-128820,annachlamys striatula
490055,slb-69366,antillipecten antillarum
490055,w-msc-394271,argopecten gibbus
490055,w-msc-156817,argopecten irradians
490055,w-msc-420762,argopecten lineolaris
490055,w-msc-394268,argopecten nucleus
490055,w-msc-394269,argopecten purpuratus
490055,w-msc-394270,argopecten ventricosus
490055,slb-88658,azumapecten farreri
490055,w-msc-393322,azumapecten ruschenbergerii
490055,w-msc-394389,bractechlamys nodulifera
490055,w-msc-394390,bractechlamys oweni
490055,w-msc-394391,bractechlamys vexillum
490055,w-msc-393706,caribachlamys mildredae
490055,w-msc-393707,caribachlamys ornata
490055,w-msc-393708,caribachlamys pellucens
490055,slb-69367,caribachlamys pellucens
490055,w-msc-393711,caribachlamys sentis
490055,w-msc-391825,chlamys behringiana
490055,slb-69390,chlamys behringiana
490055,w-msc-367964,chlamys hastata
490055,w-msc-140692,chlamys islandica
490055,w-msc-254460,chlamys rubida
490055,w-msc-599362,ciclopecten fluctuatus
490055,w-msc-391020,complicachlamys wardiana
490055,w-msc-391040,coralichlamys madreporarum
490055,slb-128807,coralichlamys madreporarum
490055,w-msc-240774,crassadoma gigantea
490055,w-msc-394290,cryptopecten bullatus
490055,w-msc-394289,cryptopecten nux
490055,w-msc-156821,cryptopecten phrygium
490055,slb-128824,cryptopecten tissotii
490055,w-msc-394293,cryptopecten vesiculosus
490055,slb-128825,cryptopecten vesiculosus
490055,w-msc-394350,decatopecten amiculum
490055,w-msc-215391,decatopecten plica
490055,w-msc-394351,decatopecten radula
490055,w-msc-394354,decatopecten strangei
490055,w-msc-391788,delectopecten alcocki
490055,w-msc-391790,delectopecten fosterianus
490055,slb-103185,delectopecten gelatinosus
490055,w-msc-391792,delectopecten macrocheiricola
490055,w-msc-391793,delectopecten musorstomi
490055,slb-69408,delectopecten vancouverensis
490055,w-msc-391795,delectopecten vancouverensis
490055,w-msc-140702,delectopecten vitreus
490055,w-msc-394060,dentamussium obliteratum
490055,w-msc-394062,euvola chazaliei
490055,slb-113262,euvola laurenti
490055,slb-88538,euvola laurenti
490055,w-msc-394068,euvola marensis
490055,w-msc-394070,euvola raveneli
490055,w-msc-394073,euvola ziczac
490055,w-msc-215393,excellichlamys histrionica
490055,w-msc-215394,excellichlamys spectabilis
490055,w-msc-225259,flexopecten flexuosus
490055,w-msc-236720,flexopecten glaber
490055,w-msc-236723,flexopecten hyalinus
490055,slb-128815,glorichlamys elegans
490055,w-msc-394395,glorichlamys elegantissima
490055,w-msc-394396,glorichlamys quadrilirata
490055,w-msc-215389,gloripallium pallium
490055,w-msc-394365,gloripallium speciosum
490055,w-msc-394366,gloripallium spiniferum
490055,w-msc-394300,haumea minuta
490055,w-msc-394304,haumea rehderi
490055,w-msc-393099,hemipecten forbesianus
490055,w-msc-225208,hinnites corallinus
490055,w-msc-140703,hyalopecten frigidus
490055,w-msc-391806,hyalopecten hadalis
490055,slb-128837,hyalopecten profundicola
490055,slb-69425,hyalopecten pudicus
490055,w-msc-394375,juxtamusium coudeini
490055,w-msc-215406,juxtamusium maldivense
490055,slb-171932,karnekampia sulcata
490055,slb-69373,karnekampia sulcata
490055,w-msc-393101,laevichlamys aliae
490055,w-msc-393104,laevichlamys andamanica
490055,slb-114581,laevichlamys cuneata
490055,w-msc-393107,laevichlamys cuneata
490055,w-msc-393108,laevichlamys deliciosa
490055,slb-190192,laevichlamys erycina
490055,slb-173053,laevichlamys gladysiae
490055,w-msc-393112,laevichlamys limatula
490055,w-msc-393113,laevichlamys mollita
490055,w-msc-391044,laevichlamys multisqualida
490055,w-msc-393114,laevichlamys multisquamata
490055,w-msc-393116,laevichlamys squamosa
490055,w-msc-393119,laevichlamys wilhelminae
490055,w-msc-547089,lamellipecten aduncus
490055,w-msc-394088,leopecten sericeus
490055,w-msc-394314,leptopecten bavayi
490055,w-msc-225645,manupecten pesfelis
490055,w-msc-393837,mesopeplum convexum
490055,w-msc-393723,mimachlamys albolineata
490055,w-msc-393724,mimachlamys asperrima
490055,w-msc-393728,mimachlamys cloacata
490055,slb-88659,mimachlamys crassicostata
490055,slb-129571,mimachlamys gloriosa
490055,w-msc-393739,mimachlamys gloriosa
490055,slb-114583,mimachlamys punctata
490055,slb-114586,mimachlamys punctata
490055,w-msc-393737,mimachlamys sanguinea
490055,slb-129570,mimachlamys sanguinea
490055,w-msc-236719,mimachlamys varia
490055,w-msc-393971,minnivola pyxidata
490055,w-msc-216649,mirapecten mirificus
490055,w-msc-394378,mirapecten moluccensis
490055,w-msc-216648,mirapecten rastellum
490055,w-msc-393716,mizuhopecten yessoensis
490055,w-msc-394382,nodipecten fragosus
490055,w-msc-394508,nodipecten magnificus
490055,w-msc-225252,nodipecten nodosus
490055,w-msc-394383,nodipecten subnodosus
490055,slb-69440,palliolum incomparabile
490055,w-msc-140708,palliolum incomparabile
490055,w-msc-393799,palliolum minutulum
490055,w-msc-140709,palliolum striatum
490055,w-msc-140710,palliolum tigerinum
490055,w-msc-207824,pascahinnites coruscans
490055,slb-182305,pascahinnites coruscans
490055,slb-112636,pascahinnites coruscans
490055,w-msc-393274,pascahinnites pasca
490055,w-msc-393720,patinopecten caurinus
490055,w-msc-393865,pecten albicans
490055,w-msc-393898,pecten dorotheae
490055,w-msc-214930,pecten erythraeensis
490055,w-msc-393900,pecten excavatus
490055,slb-128835,pecten excavatus
490055,w-msc-393904,pecten fumatus
490055,w-msc-394429,pecten jacobaeus
490055,w-msc-140712,pecten maximus
490055,w-msc-393937,pecten novaezelandiae
490055,w-msc-393942,pecten raoulensis
490055,w-msc-208478,pedum spondyloideum
490055,w-msc-156972,placopecten magellanicus
490055,w-msc-599365,pseudamussium challengeri
490055,w-msc-140716,pseudamussium clavatum
490055,slb-100966,pseudamussium peslutrae
490055,w-msc-140717,pseudamussium peslutrae
490055,slb-69393,pseudamussium peslutrae
490055,w-msc-391802,pseudohinnites adamsi
490055,w-msc-391007,pseudohinnites levii
490055,slb-158430,scaeochlamys lemniscata
490055,w-msc-393326,scaeochlamys livida
490055,slb-89215,scaeochlamys squamata
490055,w-msc-393336,semipallium amicum
490055,w-msc-393334,semipallium barnetti
490055,w-msc-393337,semipallium dianae
490055,w-msc-393338,semipallium dringi
490055,slb-114589,semipallium flavicans
490055,w-msc-536682,semipallium flavicans
490055,w-msc-215400,semipallium fulvicostatum
490055,w-msc-393341,semipallium rapanense
490055,w-msc-394000,serratovola gardineri
490055,w-msc-592216,serratovola rubicunda
490055,slb-129573,serratovola rubicunda
490055,w-msc-391001,sinepecten segonzaci
490055,w-msc-393788,spathochlamys benedicti
490055,w-msc-393589,talochlamys dichroa
490055,w-msc-393593,talochlamys gemmulata
490055,w-msc-236714,talochlamys multistriata
490055,w-msc-393632,talochlamys pulleineana
490055,w-msc-236715,talochlamys pusio
490055,w-msc-393636,talochlamys zelandiae
490055,slb-128805,veprichlamys jousseaumei
490055,w-msc-394633,veprichlamys kiwaensis
490055,w-msc-394325,volachlamys hirasei
490055,w-msc-394326,volachlamys singaporina
490055,w-msc-821597,ylistrum balloti
490055,slb-89173,ylistrum japonicum
490055,w-msc-236717,zygochlamys patagonica
490058,w-msc-138990,acanthocardia aculeata
490058,slb-102974,acanthocardia aculeata
490058,w-msc-138991,acanthocardia deshayesii
490058,w-msc-138992,acanthocardia echinata
490058,w-msc-138993,acanthocardia paucicostata
490058,w-msc-138994,acanthocardia spinosa
490058,w-msc-381057,acanthocardia tuberculata
490058,slb-102968,acanthocardia tuberculata
490058,slb-112089,acrosterigma attenuatum
490058,slb-112090,acrosterigma biradiatum
490058,slb-128982,acrosterigma biradiatum
490058,w-msc-381166,acrosterigma cygnorum
490058,w-msc-345687,acrosterigma dianthinum
490058,w-msc-345688,acrosterigma hobbsae
490058,w-msc-381186,acrosterigma impolitum
490058,slb-128957,acrosterigma impolitum
490058,w-msc-345689,acrosterigma maculosum
490058,slb-128951,acrosterigma maculosum
490058,w-msc-381240,acrosterigma magnum
490058,slb-70147,acrosterigma magnum
490058,w-msc-345690,acrosterigma profundum
490058,w-msc-345691,acrosterigma punctolineatum
490058,w-msc-345692,acrosterigma selene
490058,w-msc-345693,acrosterigma simplex
490058,slb-114569,acrosterigma simplex
490058,slb-128961,acrosterigma simplex
490058,w-msc-345694,acrosterigma transcendens
490058,slb-128960,acrosterigma transcendens
490058,slb-128981,acrosterigma transcendens
490058,slb-128962,acrosterigma variegatum
490058,w-msc-381384,afrocardium exochum
490058,slb-128968,afrocardium exochum
490058,w-msc-138996,afrocardium richardi
490058,w-msc-420847,americardia media
490058,slb-89684,bucardium ringens
490058,w-msc-224543,cardium costatum
490058,w-msc-138998,cerastoderma edule
490058,w-msc-138999,cerastoderma glaucum
490058,slb-70118,ciliatocardium ciliatum
490058,w-msc-139000,ciliatocardium ciliatum
490058,w-msc-381980,clinocardium nuttallii
490058,slb-120087,corculum cardissa
490058,w-msc-729699,corculum impressum
490058,w-msc-729700,corculum monstrosum
490058,w-msc-729701,corculum roseum
490058,w-msc-381476,ctenocardia fornicata
490058,w-msc-381480,ctenocardia gustavi
490058,w-msc-381488,ctenocardia translata
490058,w-msc-381490,ctenocardia virgo
490058,slb-128964,ctenocardia virgo
490058,slb-70148,dallocardia muricata
490058,w-msc-156843,dinocardium robustum
490058,slb-128980,discors multipunctatum
490058,w-msc-1059133,fragum erugatum
490058,w-msc-207666,fragum fragum
490058,w-msc-381498,fragum mundum
490058,w-msc-381501,fragum nivale
490058,w-msc-381502,fragum scruposum
490058,w-msc-381510,fragum unedo
490058,w-msc-381417,freneixicardia victor
490058,w-msc-381550,frigidocardium exasperatum
490058,slb-112093,frigidocardium exasperatum
490058,w-msc-381557,frigidocardium iris
490058,w-msc-381552,frigidocardium kiranum
490058,w-msc-381555,frigidocardium thaanumi
490058,w-msc-381556,frigidocardium torresi
490058,w-msc-381558,frigidocardium valdentatum
490058,w-msc-605728,fulvia aperta
490058,w-msc-605729,fulvia australis
490058,w-msc-605732,fulvia dulcis
490058,w-msc-712126,fulvia fragiformis
490058,w-msc-605733,fulvia fragilis
490058,w-msc-605739,fulvia hungerfordi
490058,w-msc-605734,fulvia laevigata
490058,slb-70124,fulvia laevigata
490058,slb-89503,fulvia laevigata
490058,w-msc-605740,fulvia lineonotata
490058,w-msc-605735,fulvia mutica
490058,w-msc-605736,fulvia scalata
490058,w-msc-605741,fulvia subquadrata
490058,w-msc-605737,fulvia tenuicostata
490058,w-msc-605742,fulvia undatopicta
490058,w-msc-216411,hippopus hippopus
490058,w-msc-382152,hippopus porcellanus
490058,slb-70129,keenaea centifilosa
490058,slb-128978,keenaea samarangae
490058,slb-70116,keenocardium blandum
490058,w-msc-381984,keenocardium blandum
490058,slb-70117,keenocardium californiense
490058,w-msc-139004,laevicardium crassum
490058,w-msc-381714,laevicardium lobulatum
490058,slb-158352,laevicardium lobulatum
490058,w-msc-156782,laevicardium mortoni
490058,w-msc-139006,laevicardium oblongum
490058,w-msc-381792,laevicardium pictum
490058,w-msc-381803,laevicardium serratum
490058,w-msc-381769,laevicardium sybariticum
490058,w-msc-381513,lunulicardia hemicardium
490058,slb-89471,lunulicardia hemicardium
490058,w-msc-381517,lunulicardia retusa
490058,slb-128965,lunulicardia retusa
490058,slb-129590,lunulicardia retusa
490058,w-msc-225606,lyrocardium aeolicum
490058,w-msc-381808,lyrocardium aurantiacum
490058,w-msc-381818,lyrocardium lyratum
490058,slb-89508,maoricardium pseudolatum
490058,slb-129851,maoricardium setosum
490058,w-msc-382148,maoricardium setosum
490058,slb-70130,microcardium peramabile
490058,slb-70131,microcardium tinctum
490058,w-msc-381850,microcardium trapezoidale
490058,w-msc-381526,microfragum festivum
490058,w-msc-381527,microfragum subfestivum
490058,w-msc-746065,nemocardium bechei
490058,w-msc-139010,papillicardium minimum
490058,w-msc-181349,papillicardium papillosum
490058,slb-70141,papillicardium papillosum
490058,w-msc-381295,papyridea lata
490058,w-msc-381297,papyridea semisulcata
490058,w-msc-225385,papyridea soleniformis
490058,w-msc-139008,parvicardium exiguum
490058,slb-70107,parvicardium exiguum
490058,w-msc-139009,parvicardium hauniense
490058,w-msc-181343,parvicardium pinnulatum
490058,slb-70115,parvicardium pinnulatum
490058,slb-70139,parvicardium pinnulatum
490058,slb-176679,parvicardium pinnulatum
490058,w-msc-139012,parvicardium scabrum
490058,w-msc-156326,parvicardium scriptum
490058,w-msc-139013,parvicardium trapezium
490058,w-msc-181344,parvicardium vroomi
490058,slb-184343,pratulum pulchellum
490058,w-msc-381862,pseudofulvia caledonica
490058,w-msc-582749,serripes groenlandicus
490058,w-msc-582750,serripes laperousii
490058,w-msc-519470,trachycardium consors
490058,w-msc-519471,trachycardium egmontianum
490058,w-msc-519472,trachycardium isocardia
490058,w-msc-207673,tridacna crocea
490058,w-msc-382205,tridacna derasa
490058,w-msc-207670,tridacna gigas
490058,w-msc-207675,tridacna maxima
490058,w-msc-207671,tridacna noae
490058,w-msc-207674,tridacna squamosa
490058,w-msc-466758,tridacna squamosina
490058,w-msc-381852,trifaricardium nomurai
490058,w-msc-381545,trigoniocardia antillarum
490058,w-msc-381317,vasticardium angulatum
490058,slb-89513,vasticardium angulatum
490058,w-msc-381319,vasticardium assimile
490058,w-msc-381322,vasticardium elongatum
490058,slb-112091,vasticardium elongatum
490058,slb-128955,vasticardium enode
490058,w-msc-381334,vasticardium flavum
490058,slb-112095,vasticardium flavum
490058,w-msc-381345,vasticardium luteomarginatum
490058,slb-89518,vasticardium orbita
490058,w-msc-381352,vasticardium papuanum
490058,w-msc-381353,vasticardium pectiniforme
490058,slb-112087,vasticardium rubicundum
490058,w-msc-381375,vasticardium sewelli
