species,fe_code,n_spp,fe_id
chaetodon flavirostris,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon guentheri,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon humeralis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon leucopleura,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon lunula,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon marleyi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon rainfordi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon reticulatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon selene,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon semeion,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon striatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon ulietensis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon vagabundus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon wiebeli,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chaetodon xanthocephalus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chelmonops truncatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus bowersi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus capistratoides,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus cyanescens,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus microrhinos,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus perspicillatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus rhakoura,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus sordidus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus spilurus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
chlorurus troschelii,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
coradion altivelis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
coradion chrysozonus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
coradion melanopus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
dischistodus prosopotaenia,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
hemitaurichthys zoster,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
heteroscarus acroptilus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
hipposcarus longiceps,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
johnrandallia nigrirostris,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
leptoscarus vaigiensis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
melichthys indicus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
melichthys niger,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
microspathodon bairdii,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
microspathodon dorsalis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
microspathodon frontatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
neanthes unifasciata,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
neanthes willeyi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
neoglyphidodon oxyodon,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
nereis denhamensis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
ostracion meleagris,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
parachaetodon ocellatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
premnas biaculeatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
prionurus chrysurus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
prionurus laticlavius,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
prionurus microlepidotus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
pseudobalistes flavimarginatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
pseudodax moluccanus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
remora remora,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus arabicus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus chinensis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus coelestinus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus collana,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus dubius,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus fuscocaudalis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus fuscopurpureus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus gracilis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus guacamaia,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus hypselopterus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus iseri,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus koputea,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus maculipinna,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus oviceps,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus ovifrons,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus rivulatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus russelii,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus schlegeli,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus trispinosus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus xanthopleura,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scarus zelindae,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
scatophagus argus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus argenteus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus canaliculatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus corallinus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus fuscescens,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus guttatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus insomnis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus javus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus labyrinthodes,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus luridus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus magnificus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus puelloides,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus puellus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus spinus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus stellatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus trispilos,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus unimaculatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus uspi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus virgatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus vulpinus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
siganus woodlandi,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma amplum,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma axillare,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma cretense,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma frondosum,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma griseorubrum,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
sparisoma rocha,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
stegastes apicalis,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
stegastes beebei,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
stegastes gascoynei,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
stephanolepis hispida,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
stephanolepis setifer,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
xanthichthys auromarginatus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
zanclus cornutus,MOBres_FECvhi_GENshort_TRPsec_LENlg_WCOLrf,148,44
acanthogobius flavimanus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
acanthogobius hasta,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
acanthogobius stigmothonus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
acentrogobius caninus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
acentrogobius viridipunctatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
amblychaeturichthys hexanema,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
anneissia japonica,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
apocryptes bato,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
bathygobius mystacium,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
bathygobius soporator,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
belobranchus belobranchus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
benthophilus nudus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
bunaka gyrinoides,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
butis butis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
caffrogobius caffer,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
caffrogobius gilchristi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
chaeturichthys jeoni,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
chaeturichthys stigmatias,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ciliata mustela,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ciliata septentrionalis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ciliata tchangi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ctenogobius sagittula,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ctenogobius smaragdus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris balia,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris bosetoi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris danius,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris diamsoi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris eigenmanni,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris fusca,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris macrocephala,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris macrolepis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris mauritiana,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris melanosoma,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris oxycephala,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris pellegrini,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris picta,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris pisonis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris sahanaensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris sandwicensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris senegalensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris valadei,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
eleotris vittata,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
enchelyopus cimbrius,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
erotelis armiger,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
erotelis smaragdus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
evorthodus lyricus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
evorthodus minutus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus argentatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus granti,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus insularum,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus macrophthalmus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus mauli,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus mediterraneus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus novaezealandiae,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus pacificus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus pakhorukovi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus parini,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gaidropsarus vulgaris,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gillichthys mirabilis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gillichthys seta,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
glossogobius aureus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
glossogobius circumspectus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
glossogobius olivaceus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
glossogobius sandakanensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobioides broussonnetii,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobioides grahamae,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobioides peruanus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobioides sagitta,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorphus australis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorphus cotidianus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorphus gobioides,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorus dormitor,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorus maculatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobiomorus polylepis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobionellus microdon,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobionellus munizi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobionellus oceanicus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobius cruentatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobius geniporus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobius hypselosoma,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gobius niger,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
grallenia larsonae,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
guavina guavina,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
guavina micropus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
gymnogobius macrognathos,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
mauligobius maderensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
neogobius caspius,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
neogobius melanostomus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
odonteleotris macrodon,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
odonteleotris polylepis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oligolepis acutipennis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ophiocara porocephala,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyeleotris marmorata,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyeleotris mertoni,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyeleotris siamensis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyeleotris urophthalmoides,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyeleotris urophthalmus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyurichthys lemayi,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
oxyurichthys ophthalmonema,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
parachaeturichthys ocellatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
parachaeturichthys polynema,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
parapocryptes rictuosus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
parapocryptes serperaster,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
paratrypauchen microcephalus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
parviparma straminea,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
periophthalmodon freycineti,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
periophthalmodon schlosseri,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
periophthalmus waltoni,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
pogoneleotris heterolepis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola bathybius,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola cephalargoides,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola eurycephalus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola gorlap,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola platyrostris,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
ponticola syrman,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
priolepis goldshmidtae,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
prionobutis microps,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
pseudapocryptes elongatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
rhinogobiops nicholsii,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
rhyacichthys aspro,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
rhyacichthys guilberti,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
scartelaos gigas,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
scartelaos tenuis,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
stenogobius genivittatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
stenogobius gymnopomus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
stenogobius polyzona,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
stonogobiops pentafasciatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides anguillaris,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides buchanani,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides cirratus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides esquivel,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides kentalleni,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
taenioides nigrimarginatus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
trichonotus halstead,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
trypauchen pelaeos,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
trypauchen vagina,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
trypauchenichthys typus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
yongeichthys criniger,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
zosterisessor ophiocephalus,MOBsed_FECvhi_GENshort_TRPter_LENlg_WCOLben,139,45
afruca tangeri,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca albimana,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca annulipes,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca bengali,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca citrus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca cryptica,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca iranica,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca lactea,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca mjoebergi,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca occidentalis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca perplexa,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca triangularis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
austruca variegata,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
batepenaeopsis acclivirostris,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
batepenaeopsis moresbyensis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
batepenaeopsis tenella,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
batepenaeopsis venusta,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus borealis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus dampieri,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus excisus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus jocelynae,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus vocans,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
gelasimus vomeris,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
geograpsus depressus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
geograpsus grayi,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
grapsus granulosus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptograpsus variegatus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca batuenta,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca beebei,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca coloradensis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca crenulata,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca cumulanta,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca deichmanni,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca dorotheae,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca festae,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca helleri,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca inaequalis,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca latimanus,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca limicola,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca musica,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca oerstedi,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca panacea,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca pugilator,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca pygmaea,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca saltitanta,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca speciosa,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
leptuca spinicarpa,MOBmig_FECvhi_GENvshort_TRPsec_LENsm_WCOLben,134,46
