stressor,mean_imp,mean_imp_npp,iucn_sid,species
climate,0.20576622804386843,0.1711707985180332,7861,NA
non-climate,0.0657539658298691,0.06052727104951117,7861,NA
climate,0.2590557473116704,0.13800439411253382,7862,NA
non-climate,0.06006539990428472,0.030530166915721725,7862,NA
climate,0.06112839403995027,0.008355907734145058,8005,NA
non-climate,0.014310261000581092,0.005720195717938106,8005,NA
climate,0.1964264604165656,0.05001414647191674,8010,NA
non-climate,0.019042011802026946,0.006645992006398761,8010,NA
climate,0.07616725916934015,0.03167332870892222,80671020,NA
non-climate,0.001673111939651435,5.528917020723143e-4,80671020,NA
climate,0.1973593954332777,0.2865828288881345,8097,NA
non-climate,0.06893142536641525,0.1175630812829331,8097,NA
climate,0.14108872447698342,0.2567985447928735,8099,NA
non-climate,0.23255811287631684,0.39708332457771617,8099,NA
climate,0.1426619785042689,0.13291181608438202,8153,NA
non-climate,0.002840128950804711,0.003955059803457371,8153,NA
climate,0.14698159863120563,0.22780333414184853,82031633,NA
non-climate,0.15634650120512467,0.22191423401926014,82031633,NA
climate,0.11070844155345178,0.1875945626114219,82031667,NA
non-climate,0.01623429143357718,0.029314953202803223,82031667,NA
climate,0.21173882778656825,0.07102570504123762,8239,NA
non-climate,0.031601713874231434,0.01360495197432145,8239,NA
climate,0.23425195355261955,0.3071235246348658,82626288,NA
non-climate,0.0667452446634741,0.08967856910646779,82626288,NA
climate,0.11343633117428419,0.2523847111571968,83284529,NA
non-climate,0.05027364304856765,0.15687559422533462,83284529,NA
climate,0.05481888150707681,0.022167033004468057,83644804,NA
non-climate,0.21384695454443398,0.09179780088927565,83644804,NA
climate,0.04302444502004011,0.032952199066709084,83652278,NA
non-climate,0.027398944720300487,0.032766540501235564,83652278,NA
climate,0.028702361165071234,0.024345110141938648,83776383,NA
non-climate,0.030976759627378184,0.031858889787953766,83776383,NA
climate,0.195536520831672,0.16801624722552128,8407,NA
non-climate,0.08926845720807679,0.08528243401795663,8407,NA
climate,0.34667927713236024,0.02770231357362725,8408,NA
non-climate,0.06406364809850065,0.004533611359348625,8408,NA
climate,0.2843578273868328,0.21785372007167472,84126444,NA
non-climate,0.021085619633266984,0.025345751298395842,84126444,NA
climate,0.10101313202536559,0.12495036928328411,84127873,NA
non-climate,0.05075237921248189,0.05736752064836871,84127873,NA
climate,0.05443066415881736,0.03238570178794754,84131194,NA
non-climate,0.03771931925085132,0.021848938812973343,84131194,NA
climate,0.08595542745958593,0.07153562563423571,84156809,NA
non-climate,0.004185422869659282,0.0023872040119717695,84156809,NA
climate,0.16319658733309242,0.17458073534748905,84189617,NA
non-climate,0.011446487855544574,0.014982005319231922,84189617,NA
climate,0.03737153950946789,0.02947353313568592,84191235,NA
non-climate,0.007696376781220392,0.0076489914607367985,84191235,NA
climate,0.04623787531160893,0.04946797096537932,84199475,NA
non-climate,0.005093097407547335,0.0067946481890415085,84199475,NA
climate,0.06757407052055515,0.07701443153681313,84784918,NA
non-climate,0.131308394728785,0.14856897952744594,84784918,NA
climate,0.11176416332944694,0.13281060412125514,84785231,NA
non-climate,0.038381796522532576,0.0370830245349014,84785231,NA
climate,0.13234470843321966,0.10815492954167528,8551,NA
non-climate,0.015428396265905732,0.012786281795821638,8551,NA
climate,0.14427545586677928,0.11407427637981966,87568608,NA
non-climate,0.055386469556716986,0.0442502926208106,87568608,NA
climate,0.10980591363196907,0.08340194972607154,87568739,NA
non-climate,0.06797180148243635,0.05200414921044151,87568739,NA
climate,0.1582907428868503,0.11567601883327171,88342897,NA
non-climate,0.06156512966828253,0.04718480341264083,88342897,NA
climate,0.31839796796130687,0.275726129225975,88342975,NA
non-climate,0.038947478616525734,0.059395022154415465,88342975,NA
climate,0.15099342105263158,0.11174272426756547,88342995,NA
non-climate,0.025250194451646356,0.016896195229452945,88342995,NA
climate,0.18133775477384542,0.14323946537696403,88343011,NA
non-climate,0.06104869024503556,0.05146905547547857,88343011,NA
climate,0.20744263775971095,0.5533974706413731,907,NA
non-climate,0.17847244805781393,0.42756639566395666,907,NA
climate,0.2007424585625427,0.22987239180718846,908,NA
non-climate,0.050498226249116124,0.07675043444911851,908,NA
climate,0.054155000251484495,0.06245606480855006,91209505,NA
non-climate,0.08283928847594398,0.09557342911033156,91209505,NA
climate,0.14357062600321027,0.3146657303370787,91348333,NA
non-climate,0.26903932584269663,0.6769081059390047,91348333,NA
climate,0.17362727042424458,0.3085404066290791,91350867,NA
non-climate,0.07812376205541514,0.1445230503661547,91350867,NA
climate,0.15229226644998775,0.2066762246178175,91350886,NA
non-climate,0.09064825081824025,0.12468910449349985,91350886,NA
climate,0.12366211255552512,0.16545094935247634,91351231,NA
non-climate,0.10333322918366153,0.12852263023582974,91351231,NA
climate,0.17386636021988125,0.14410946201055969,9249,NA
non-climate,0.015299194176434399,0.013879999020341862,9249,NA
climate,0.14749276315556561,0.12048838346589157,9250,NA
non-climate,0.012867712106721513,0.01244806306875988,9250,NA
climate,0.17460838906670725,0.15122288407806786,9461,NA
non-climate,0.021707687971488424,0.02001213788041245,9461,NA
climate,0.19089790716168262,0.19741016363588312,95882787,NA
non-climate,0.0030403351680605307,0.003410222097290995,95882787,NA
climate,0.13263108092597978,0.06866039081222883,9660,NA
non-climate,0.1691272232496988,0.09824039996673588,9660,NA
climate,0.15122379708083403,0.17834727849584459,97755641,NA
non-climate,0.06427026662273973,0.0720047112654568,97755641,NA
climate,0.18444224905340048,0.17998348244369736,97755916,NA
non-climate,0.037026247891791673,0.028917704482246374,97755916,NA
climate,0.222621040447368,0.2519843409066697,97755938,NA
non-climate,0.027844585334027352,0.024102112810163924,97755938,NA
climate,0.1253108690443243,0.16730309933819118,97756224,NA
non-climate,0.04960681442048542,0.06261549706244555,97756224,NA
climate,0.18293559241530447,0.21353750211682468,97757259,NA
non-climate,0.004472561443028106,0.005102834090045963,97757259,NA
climate,0.2279533483687526,0.3890380570604919,97758877,NA
non-climate,0.1397377849170124,0.2513997533139474,97758877,NA
climate,0.17575289224905633,0.29124256474117716,97759908,NA
non-climate,0.04167911523794559,0.07251782350860458,97759908,NA
climate,0.450466732979664,0.2951299519844779,98470072,NA
non-climate,0.2336817559436094,0.15350226569407605,98470072,NA
climate,0.15113279743327765,0.1921291824246089,98470668,NA
non-climate,0.07708727082920622,0.1121262090019673,98470668,NA
climate,0.15538545435632736,0.16206027773453757,98470734,NA
non-climate,0.07871104869552606,0.08302567784727853,98470734,NA
climate,0.480735645336302,0.8577971252624608,98471004,NA
non-climate,0.07684283358933529,0.1955808379014416,98471004,NA
climate,0.4374886345836219,0.6591150619476613,98471199,NA
non-climate,0.10957468962811209,0.1765963201104409,98471199,NA
climate,0.16466235093844347,0.2890492157618654,98472093,NA
non-climate,0.10526369980204539,0.20161708560562416,98472093,NA
climate,0.1686800780359269,0.16434721426942664,98472163,NA
non-climate,0.09398356684993286,0.11593214421444678,98472163,NA
climate,0.12676816594386908,0.1322493199268959,98472309,NA
non-climate,0.04757165949900779,0.04713506161371848,98472309,NA
climate,0.3464471991377461,0.4702189139891925,98472387,NA
non-climate,0.025261519478746025,0.04662365394744543,98472387,NA
climate,0.15537393883527534,0.16688215421125308,98472446,NA
non-climate,0.08031701265606689,0.08338088066378452,98472446,NA
climate,0.2422210194898187,0.3162115859891225,98472646,NA
non-climate,0.024442594358147732,0.02291474146469181,98472646,NA
climate,0.15915223297929382,0.16237620565218178,98472694,NA
non-climate,0.03696627186138841,0.03269975420057956,98472694,NA
climate,0.1894005673398535,0.2376923557305559,98472718,NA
non-climate,0.06285968217677858,0.09334903573394301,98472718,NA
climate,0.30721109945313496,0.5411675171690195,98472908,NA
non-climate,0.029353141294671245,0.05921163995930307,98472908,NA
climate,0.13628850710900475,0.21645111493743394,98472935,NA
non-climate,0.026686598588427837,0.029112452691874936,98472935,NA
climate,0.150096673849847,0.1933747300852493,98735314,NA
non-climate,0.08111322777043695,0.10771820745110222,98735314,NA
climate,0.21972466525454185,0.2555794489330847,98735411,NA
non-climate,0.17203133733294435,0.20276595933587854,98735411,NA
climate,0.23616458782506855,0.1826354387926216,98798114,NA
non-climate,0.2007781096116479,0.15589776677579922,98798114,NA
climate,0.20065048644753172,0.3649427873643752,98798304,NA
non-climate,0.10729555991512192,0.21461991432117547,98798304,NA
climate,0.15033846722149316,0.28272686376838974,98805658,NA
non-climate,0.03538647365811037,0.048654109415745425,98805658,NA
climate,0.1977266982622433,0.4145750394944708,98821820,NA
non-climate,0.2873791469194313,0.6080363349131122,98821820,NA
climate,0.3313985538326698,0.6369691139311322,98822415,NA
non-climate,0.06089842096429804,0.13086278659940884,98822415,NA
climate,0.14208403424537208,0.17171988964031998,98822816,NA
non-climate,0.07252918174338467,0.08862947925447814,98822816,NA
climate,0.15091309895237967,0.2023131144178916,98829528,NA
non-climate,0.06525564211012341,0.10540544016191718,98829528,NA
climate,0.21399691809868243,0.3050184018340252,98830797,NA
non-climate,0.16956411670356925,0.31494950552418916,98830797,NA
climate,0.39898578639019555,0.5337689547301988,98831444,NA
non-climate,0.09039316779392607,0.12678752915662275,98831444,NA
climate,0.17022451083438006,0.19812206389732023,98832271,NA
non-climate,0.055073688148153645,0.06314543309216059,98832271,NA
climate,0.17348470531937757,0.24928800960302364,98835195,NA
non-climate,0.07415570037592918,0.11685333895672556,98835195,NA
climate,0.5605187526789542,0.8271441578707672,98835748,NA
non-climate,0.18446657000107158,0.3869929275610801,98835748,NA
climate,0.19679714255841743,0.20204764456457275,98838439,NA
non-climate,0.08360979249632514,0.08964865655085923,98838439,NA
climate,0.18998372291156132,0.23927413795652544,98839002,NA
non-climate,0.04129819459691221,0.049626940036740105,98839002,NA
climate,0.24801676139679485,0.4580484697576866,98839225,NA
non-climate,0.050897351918594576,0.10531284993262194,98839225,NA
climate,0.2771471708736536,0.4549905415147258,98839582,NA
non-climate,0.03300680379497056,0.06334216826895249,98839582,NA
climate,0.6222537712790119,1.042741275334732,98840585,NA
non-climate,0.043216811230559586,0.06663011399277542,98840585,NA
climate,0.22449847426105482,0.6235782279760937,98841657,NA
non-climate,0.15985275264973006,0.49196383366737084,98841657,NA
climate,0.21219429993675665,0.34955452190056513,98842673,NA
non-climate,0.056036783156863945,0.08302964277699573,98842673,NA
climate,0.23108145050622927,0.46167354965585056,98888849,NA
non-climate,0.050768955233557005,0.107505424270911,98888849,NA
climate,0.1649102830783013,0.22081074727580036,98890443,NA
non-climate,0.09221539182877057,0.11603894199706433,98890443,NA
climate,0.17881275326793858,0.2822182164470779,98891120,NA
non-climate,0.09597263087937649,0.1457093890209922,98891120,NA
climate,0.12868789408173278,0.3237748555412207,98892186,NA
non-climate,0.05900027483509894,0.15746087120455,98892186,NA
climate,0.2574561770864493,0.2615148070595274,98893448,NA
non-climate,0.14270535447203112,0.15762099910260247,98893448,NA
climate,0.17792452611500403,0.22690832924906945,98893713,NA
non-climate,0.16619752493608678,0.1469960426794537,98893713,NA
climate,0.19445373533491114,0.2760720064201302,98894402,NA
non-climate,0.27637117871320593,0.40729446871132413,98894402,NA
climate,0.20711021763698906,0.30925410499081335,98895427,NA
non-climate,0.2367146433755072,0.36704763832927945,98895427,NA
climate,0.14126378586308377,0.2602333098195686,98897391,NA
non-climate,0.10365705908935598,0.21957238749214678,98897391,NA
climate,0.2512672456698363,0.31897092898696416,98899338,NA
non-climate,0.12791341650323834,0.15137907018902752,98899338,NA
climate,0.14780234569818712,0.2345251934974502,98899826,NA
non-climate,0.11958111145625706,0.19805121965951353,98899826,NA
climate,0.2053597183397615,0.5177374190580659,98901778,NA
non-climate,0.11405052192066806,0.29095839496125403,98901778,NA
climate,0.18727940454202724,0.21669497766802018,98940490,NA
non-climate,0.13421098590445094,0.16374629856369743,98940490,NA
climate,0.44647358262723635,0.14110191037747766,98943344,NA
non-climate,0.03980580944729915,0.01396978056679753,98943344,NA
climate,0.20254004061424444,0.31778767477315534,98953869,NA
non-climate,0.04209291735430714,0.0575373565157641,98953869,NA
climate,0.3411772961675426,0.792422893066366,98962403,NA
non-climate,0.05926942060060583,0.15162867788105094,98962403,NA
climate,0.23870590724156518,0.352496225498366,98969433,NA
non-climate,0.24350537341236309,0.36479461000418534,98969433,NA
climate,0.2549614659060834,0.2915581896915808,98987583,NA
non-climate,0.03855984525545801,0.03677332852806856,98987583,NA
climate,0.3014879736609456,0.44316394841935186,98987864,NA
non-climate,0.48668795536993564,0.7290726153095753,98987864,NA
climate,0.13009029944351205,0.2722112498895857,98988969,NA
non-climate,0.05864535995053441,0.11144264110944262,98988969,NA
climate,0.2841809454808912,0.3020914030725659,98990237,NA
non-climate,0.070660239416443,0.05784647050106206,98990237,NA
climate,0.1511737703819754,0.1820679268227254,98990439,NA
non-climate,0.08910985479261242,0.10563301116383103,98990439,NA
climate,0.190253940513931,0.2447037865657757,98991365,NA
non-climate,0.15470885683752966,0.21701224780273648,98991365,NA
climate,0.29320832007636016,0.49088649379573657,99000675,NA
non-climate,0.2403096563792555,0.41497231944002544,99000675,NA
climate,0.20068481284621456,0.2730536006314931,99000824,NA
non-climate,0.12325197081540501,0.17641431330330734,99000824,NA
climate,0.1954948034485486,0.039919196393261094,99001393,NA
non-climate,0.054748746341849244,0.0048241398402277934,99001393,NA
climate,0.23344778093921184,0.347201470510025,99003622,NA
non-climate,0.013592697973727596,0.029125347905476075,99003622,NA
climate,0.3229317758771255,0.4436942634442737,99004333,NA
non-climate,0.03462649763044472,0.04224237722626599,99004333,NA
climate,0.19245906429874018,0.24238433255833386,99004812,NA
non-climate,0.1807536970178086,0.24795371262429894,99004812,NA
climate,0.1914314897712754,0.24440672958708545,99005308,NA
non-climate,0.1485889967282771,0.18420562797731443,99005308,NA
climate,0.21709565383591473,0.4428416076779729,99006153,NA
non-climate,0.05140778309453436,0.11224491286510987,99006153,NA
climate,0.3089183673469388,0.028411078717201162,99006883,NA
non-climate,0.2811516034985423,0.011760932944606414,99006883,NA
climate,0.18896540051461594,0.23265420550892144,99008092,NA
non-climate,0.07309421267979922,0.07877951659847303,99008092,NA
climate,0.2213144192256342,0.007580774365821095,99008295,NA
non-climate,0.16153070761014685,0.005968958611481976,99008295,NA
climate,0.18799786818262568,0.17333398472197548,99079032,NA
non-climate,0.3094565642209984,0.28961662817551964,99079032,NA
climate,0.25926076921781027,0.45416488934562016,99079669,NA
non-climate,0.37129987308860773,0.645133835363354,99079669,NA
climate,0.24279374055283678,0.27830971804426885,99079806,NA
