species,fe_code,n_spp,fe_id
lophiodes naresi,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophiodes reticulatus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophiodes spilurus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophiodes triradiatus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophiomus setigerus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophius americanus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophius budegassa,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophius gastrophysus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophius vaillanti,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
lophius vomerinus,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
molva macrophthalma,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
myxodes cristatus,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
myxodes ornatus,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
myxodes viridis,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinops pardalis,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinops varius,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinus antarcticus,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinus brevipinnis,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinus gracilis,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ophiclinus pectoralis,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
peronedys anguillaris,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
polycentrus schomburgkii,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
ribeiroclinus eigenmanni,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
sladenia gardineri,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
sladenia remiger,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
sladenia shaefersi,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
sladenia zhui,MOBsed_FECvhi_GENmed_TRPapex_LENlg_WCOLben,53,105
sticharium clarkae,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
sticharium dorsale,MOBres_FEChi_GENshort_TRPter_LENmed_WCOLbp,53,104
amblygobius calvatus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
amblygobius cheraphilus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
apogonichthys ocellatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
bhanotia nuda,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
brockius albigenys,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
brockius nigricinctus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
centropogon latifrons,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
chromis atripectoralis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
coryphopterus alloides,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
coryphopterus hyalinus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
coryphopterus lipernes,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
coryphopterus personatus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
coryphopterus tortugae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
corythoichthys amplexus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
cryptocentrus cyanospilotus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
diodora minuta,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
fibramia amboinensis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
fusigobius aureus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
fusigobius signipinnis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
ginsburgellus novemlineatus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
gnatholepis argus,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
gnatholepis caudimaculata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
gobioclinus bucciferus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
gobioclinus dendriticus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
gobioclinus filamentosus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
gobioclinus gobio,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
gobioclinus guppyi,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
gobioclinus kalisherae,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
hemitoma cratitia,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
hemitoma cumingii,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
hemitoma imbricata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
hemitoma lamberti,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
hemitoma octoradiata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
koumansetta hoesei,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
labrisomus cricota,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
lucapina suffusa,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella aequalis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella callomarginata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella canalifera,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella clypeata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella crenifera,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella elenorae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella gaylordae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella henkdekkeri,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella henseli,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella limatula,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella milleri,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
lucapinella versluysi,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
malacoctenus aurolineatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus boehlkei,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus delalandii,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus gigas,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus gilli,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus lianae,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus macropus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus tetranemus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus triangulatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus versicolor,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus zaluari,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
malacoctenus zonogaster,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
nectamia annularis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
nectamia fusca,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
nectamia zebrina,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
octopus hummelincki,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
octopus insularis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus compressus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus fleurieu,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus margaritophorus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus notatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus sealei,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus semilineatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ostorhinchus wassinki,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
paracentropogon vespa,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
paraclinus fasciatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
paraclinus marmoratus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
paraclinus nigripinnis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
paraclinus spectator,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
pleurosicya australis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya boldinghi,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya carolinensis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya coerulea,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya elongata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya larsonae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya micheli,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya mossambica,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya muscarum,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pleurosicya plicata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
pomacentrus coelestis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
scorpaenodes hirsutus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
scorpaenodes quadrispinosus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
scutus unguis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
siokunichthys nigrolineatus,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
starksia ocellata,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
taeniamia buruensis,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
tetraroge barbata,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
trimma taylori,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
trimma tevegae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia cyanolineata,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia dawnarnallae,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia fulvopelvis,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia phaeosticta,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia vandersteene,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
vanderhorstia wayag,MOBsed_FECvhi_GENshort_TRPsec_LENsm_WCOLrf,52,106
xenomedea rhodopyga,MOBres_FECvhi_GENvshort_TRPter_LENmed_WCOLrf,52,107
ablennes hians,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
alosa alabamae,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
amblygobius buanensis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
amblygobius decussatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
amblygobius esakiae,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
amblygobius linki,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
amblygobius nocturnus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
anodontostoma chacunda,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
anodontostoma selangkat,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
anodontostoma thailandiae,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
aphareus furca,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
aphareus rutilans,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
apsilus dentatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
arrhamphus krefftii,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
arrhamphus sclerolepis,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
asterropteryx semipunctata,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
brevoortia aurea,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
brevoortia gunteri,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
brevoortia patronus,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
brevoortia smithi,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
brevoortia tyrannus,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
carpilius maculatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
cheimerius nufar,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
clupeonella engrauliformis,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
coryphopterus curasub,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
coryphopterus dicrus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
coryphopterus glaucofraenum,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
coryphopterus punctipectophorus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
coryphopterus thrix,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus albidorsus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus altipinna,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus caeruleomaculatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus caeruleopunctatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus cinctus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus cryptocentrus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus cyanotaenia,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus fasciatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus inexplicatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus koumansi,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus leptocephalus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus leucostictus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus liolepis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus lutheri,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus maudae,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus melanopus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus multicinctus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus nigrocellatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus shigensis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus singapurensis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus strigilliceps,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
cryptocentrus tentaculatus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
dorosoma cepedianum,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
dorosoma petenense,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
etelis coruscans,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
ethmalosa fimbriata,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
ethmidium maculatum,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
favonigobius gymnauchen,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
fissurella afra,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella alabastrites,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella altior,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella angusta,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella apicifera,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella asperella,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella barbadensis,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella barbouri,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella bravensis,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella bridgesii,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella clenchi,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella costata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella crassa,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella cumingi,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella cyathulum,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella decemcostata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella deroyae,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella emmanuelae,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella fischeri,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella formosa,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella gaillardi,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella gemmata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella hendrickxi,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella latimarginata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella limbata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella longifissa,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella macrotrema,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella maxima,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella mesoatlantica,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella microtrema,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella morrisoni,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella mutabilis,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella natalensis,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella nigrocincta,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella nubecula,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella obscura,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella peruviana,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella pulchra,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella punctata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella radiosa,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella rixfordi,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella robusta,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella rubropicta,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella salvatiana,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella schrammii,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella spongiosa,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella stantoni,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella subrostrata,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella verna,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella virescens,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fissurella volcano,MOBsed_FECvhi_GENshort_TRPpri_LENsm_WCOLben,51,111
fusigobius duospilus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
fusigobius longispinus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
fusigobius neophytus,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
gnatholepis anjerensis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
gnatholepis cauerensis,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
gnatholepis ophthalmotaenia,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
gnatholepis thompsoni,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
grammatorcynus bicarinatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
grammatorcynus bilineatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
haemulon maculicauda,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
haemulon scudderii,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
haemulon sexfasciatum,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
haliotis varia,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
hilsa kelee,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
hyporhamphus australis,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
hyporhamphus meeki,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
hyporhamphus melanochir,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
hyporhamphus quoyi,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
konosirus punctatus,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
koumansetta hectori,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
koumansetta rainfordi,MOBsed_FECvhi_GENshort_TRPsec_LENmed_WCOLrf,51,110
lethrinus conchyliatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lethrinus semicinctus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus adetii,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus agennes,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus aratus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus argentiventris,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus decussatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus johnii,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus jordani,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus lutjanus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus malabaricus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus monostigma,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus peru,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus quinquelineatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus rivulatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus semicinctus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus stellatus,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus timoriensis,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
lutjanus viridis,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
macolor niger,MOBmig_FECvhi_GENshort_TRPapex_LENlg_WCOLrf,51,108
monodactylus argenteus,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
nematalosa come,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
nematalosa erebi,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
nematalosa nasus,MOBmig_FECvhi_GENshort_TRPsec_LENlg_WCOLpel,51,109
