db,spec_code,species,tm,age_mat_min,age_mat_min2
fb,3798,xiphister mucosus,5,NA,NA
fb,3231,xiphophorus hellerii,NA,0.6600000262260437,1
fb,3232,xiphophorus maculatus,NA,0.17000000178813934,0.8700000047683716
fb,47343,xiphophorus nezahualcoyotl,NA,0.5,1.5
fb,3819,zaprora silenus,5.099999904632568,NA,NA
fb,13144,zearaja nasuta,4,NA,NA
fb,13144,zearaja nasuta,6,NA,NA
fb,3255,zenopsis nebulosa,NA,4,7
fb,3255,zenopsis nebulosa,NA,3,NA
fb,1370,zeus faber,NA,3,4
fb,1370,zeus faber,NA,3,4
fb,1370,zeus faber,NA,3,5
fb,1370,zeus faber,4,NA,NA
fb,1370,zeus faber,4,NA,NA
fb,6316,zingel asper,NA,2,4
fb,479,zoarces viviparus,NA,2,NA
fb,13018,zosterisessor ophiocephalus,NA,2,3
slb,48649,acanthaster planci,NA,1.5,1.75
slb,89029,acanthopleura gemmata,1.5,NA,NA
slb,83476,actinopyga palauensis,3,NA,NA
slb,90001,adamussium colbecki,NA,5,7
slb,90001,adamussium colbecki,NA,5,7
slb,67874,amblyrhynchus cristatus,NA,3,5
slb,67874,amblyrhynchus cristatus,NA,6,8
slb,84376,amusium pleuronectes,NA,1,NA
slb,25506,aristaeomorpha foliacea,NA,NA,1.5
slb,48504,asaphis deflorata,NA,2,3
slb,69009,balaena mysticetus,20,NA,NA
slb,69009,balaena mysticetus,NA,17,20
slb,69003,balaenoptera acutorostrata,8,NA,NA
slb,70932,balaenoptera bonaerensis,8,NA,NA
slb,69005,balaenoptera borealis,9,NA,NA
slb,69004,balaenoptera edeni,9,NA,NA
slb,69007,balaenoptera musculus,11,NA,NA
slb,131338,balaenoptera omurai,9,NA,NA
slb,69006,balaenoptera physalus,10,NA,NA
slb,68885,berardius arnuxii,14,NA,NA
slb,68886,berardius bairdii,12,NA,53
slb,68886,berardius bairdii,8,NA,NA
slb,68886,berardius bairdii,14,NA,NA
slb,57434,berryteuthis magister,0.7900000214576721,NA,NA
slb,2913,busycon carica,NA,3,5
slb,2913,busycon carica,6,NA,NA
slb,2913,busycon carica,4,NA,NA
slb,5371,buccinum undatum,NA,6,9
slb,5515,busycotypus canaliculatus,8.600000381469727,NA,NA
slb,5515,busycotypus canaliculatus,6.900000095367432,NA,NA
slb,26157,callichirus major,NA,1,NA
slb,26397,carcinus maenas,NA,2,3
slb,26397,carcinus maenas,NA,2,NA
slb,26397,carcinus maenas,NA,2,NA
slb,26397,carcinus maenas,NA,2,NA
slb,26397,carcinus maenas,NA,2,NA
slb,26397,carcinus maenas,NA,NA,1
slb,26397,carcinus maenas,NA,NA,1
slb,67017,caretta caretta,21,12,30
slb,67017,caretta caretta,NA,13,15
slb,44751,catostylus mosaicus,NA,0.00273970002308487,0.00547940004616975
slb,69389,cephalorhynchus commersonii,7,NA,NA
slb,69390,cephalorhynchus eutropia,7,NA,NA
slb,69391,cephalorhynchus heavisidii,7,NA,NA
slb,69392,cephalorhynchus hectori,7,NA,NA
slb,47279,chamelea gallina,NA,NA,2
slb,9332,charybdis hellerii,NA,1,NA
slb,67018,chelonia mydas,NA,8,9
slb,67018,chelonia mydas,NA,30,50
slb,67018,chelonia mydas,NA,40,50
slb,67018,chelonia mydas,NA,17,33
slb,67018,chelonia mydas,NA,12,25
slb,67018,chelonia mydas,NA,23,35
slb,67018,chelonia mydas,NA,18,27
slb,20999,chorismus antarcticus,3,NA,NA
slb,20999,chorismus antarcticus,4,NA,NA
slb,44399,chrysaora quinquecirrha,0.20000000298023224,NA,NA
slb,83718,corallium secundum,NA,12,13
slb,48095,crassostrea virginica,4,NA,NA
slb,49098,cyrtodaria siliqua,3,NA,NA
slb,49098,cyrtodaria siliqua,4.699999809265137,NA,NA
slb,69408,delphinapterus leucas,7,NA,NA
slb,69408,delphinapterus leucas,NA,4,NA
slb,69408,delphinapterus leucas,NA,6,NA
slb,69832,delphinus capensis,9,NA,NA
slb,69381,delphinus delphis,NA,5,12
slb,69381,delphinus delphis,NA,6,7
slb,69381,delphinus delphis,NA,8,13.899999618530272
slb,69381,delphinus delphis,9,NA,NA
slb,67021,dermochelys coriacea,NA,3,4
slb,67021,dermochelys coriacea,16.100000381469727,NA,NA
slb,57478,doryteuthis pleii,1,NA,NA
slb,57478,doryteuthis pleii,1,NA,NA
slb,58134,dosidicus gigas,0.5299999713897705,NA,NA
slb,69577,dugong dugon,NA,9.5,10
slb,69577,dugong dugon,NA,14.5,NA
slb,69577,dugong dugon,NA,9,10
slb,69577,dugong dugon,NA,10.5,15.5
slb,67019,eretmochelys imbricata,3.5,NA,NA
slb,27210,eriocheir sinensis,NA,1,3
slb,27210,eriocheir sinensis,NA,3,5
slb,69002,eschrichtius robustus,10,NA,NA
slb,69826,eubalaena australis,8,NA,NA
slb,69191,eubalaena glacialis,10,NA,NA
slb,70931,eubalaena japonica,9,NA,NA
slb,69399,globicephala macrorhynchus,NA,7,12
slb,69399,globicephala macrorhynchus,NA,14,19
slb,69399,globicephala macrorhynchus,14.600000381469728,7.25,16.5
slb,69399,globicephala macrorhynchus,9,8.25,11.5
slb,69399,globicephala macrorhynchus,11,NA,NA
slb,69721,globicephala melas,12,NA,NA
slb,27215,goniopsis cruentata,0.2300000041723251,NA,NA
slb,69395,grampus griseus,11,NA,NA
slb,2572,haliotis corrugata,8,8,9
slb,2572,haliotis corrugata,NA,8.19999980926514,8.699999809265137
slb,2572,haliotis corrugata,NA,3,4
slb,2573,haliotis fulgens,3,NA,NA
slb,2573,haliotis fulgens,1.5,NA,NA
slb,2573,haliotis fulgens,NA,5,7
slb,130810,haliotis iris,NA,4,5
slb,2569,haliotis kamtschatkana,NA,3,NA
slb,162938,haliotis laevigata,NA,2.5,3
slb,166085,haliotis mariae,NA,2,NA
slb,166085,haliotis mariae,NA,2,NA
slb,83746,haliotis midae,NA,8,10
slb,83747,haliotis rubra,NA,4,5
slb,2575,haliotis sorenseni,NA,4,6
slb,2581,haliotis tuberculata,2,NA,NA
slb,2581,haliotis tuberculata,3,NA,NA
slb,2581,haliotis tuberculata,4,NA,NA
slb,84543,hippopus hippopus,NA,3,5
slb,26021,homarus americanus,5,NA,NA
slb,68890,hyperoodon ampullatus,14,NA,NA
slb,68891,hyperoodon planifrons,14,NA,NA
slb,15061,ibacus brucei,NA,1.70000004768372,2
slb,2381278,ibacus chacei,NA,1.70000004768372,2
slb,58130,illex coindetii,NA,0.383298993110657,0.7424659729003906
slb,58130,illex coindetii,NA,0.50102698802948,0.7802870273590088
slb,68883,kogia breviceps,6,NA,NA
slb,68884,kogia sima,6,NA,NA
slb,69382,lagenodelphis hosei,NA,7,10
slb,69382,lagenodelphis hosei,NA,5,8
slb,69382,lagenodelphis hosei,8,NA,NA
slb,69384,lagenorhynchus acutus,10,NA,NA
slb,69383,lagenorhynchus albirostris,10,NA,NA
slb,69385,lagenorhynchus obliquidens,10,NA,NA
slb,67114,lepidochelys kempii,10,NA,NA
slb,67114,lepidochelys kempii,9,NA,NA
slb,67020,lepidochelys olivacea,NA,7,9
slb,48833,leukoma staminea,3,NA,NA
slb,48833,leukoma staminea,2,NA,NA
slb,26,limulus polyphemus,9.5,9,10
slb,92276,lithodes santolla,5,NA,NA
slb,3442,littorina littorea,0.7099999785423279,NA,NA
slb,2799,lobatus gigas,NA,3.20000004768372,NA
slb,2799,lobatus gigas,NA,4,NA
slb,2799,lobatus gigas,NA,4,NA
slb,2799,lobatus gigas,NA,2.79999995231628,NA
slb,2799,lobatus gigas,NA,3,4
slb,2799,lobatus gigas,NA,3,NA
slb,2799,lobatus gigas,NA,3,NA
slb,2799,lobatus gigas,NA,2.29999995231628,2.799999952316284
slb,40441,loimia medusa,0.1599999964237213,NA,NA
slb,57480,loligo vulgaris,0.7808219790458679,NA,NA
slb,57480,loligo vulgaris,0.8333330154418945,NA,NA
slb,57480,loligo vulgaris,0.8333330154418945,NA,NA
slb,57480,loligo vulgaris,0.75,NA,NA
slb,57480,loligo vulgaris,0.6849319934844971,NA,NA
slb,47559,lunarca ovalis,5,NA,NA
slb,69008,megaptera novaeangliae,NA,5,7
slb,27124,metacarcinus magister,NA,2,NA
slb,27124,metacarcinus magister,NA,3,NA
slb,25396,metapenaeus affinis,2,NA,NA
slb,25403,metapenaeus dobsoni,0.41999998688697815,NA,NA
slb,57943,metasepia tullbergi,3,NA,NA
slb,57943,metasepia tullbergi,2,NA,NA
slb,90014,nacella concinna,NA,7,8
slb,90014,nacella concinna,NA,4,NA
slb,83789,necora puber,1,NA,NA
slb,83789,necora puber,1,NA,NA
slb,83789,necora puber,1.5,NA,NA
slb,83789,necora puber,1.5,NA,NA
slb,83789,necora puber,1.5,NA,NA
slb,83789,necora puber,1.5,NA,NA
slb,83789,necora puber,3,NA,NA
slb,69406,neophocaena phocaenoides,5,NA,NA
slb,69406,neophocaena phocaenoides,NA,4,5
slb,69406,neophocaena phocaenoides,NA,6,9
slb,69406,neophocaena phocaenoides,NA,4,6
slb,14376,neotrypaea californiensis,2,NA,NA
slb,26023,nephrops norvegicus,2,NA,NA
slb,26023,nephrops norvegicus,NA,4,5
slb,137203,neptunea arthritica,4.599999904632568,NA,NA
slb,137203,neptunea arthritica,6.099999904632568,NA,NA
slb,38957,nereis pelagica,NA,3,NA
slb,58190,octopus vulgaris,NA,1.19000005722046,NA
slb,74529,onychoprion fuscatus,NA,4,NA
slb,74529,onychoprion fuscatus,NA,4,NA
slb,74529,onychoprion fuscatus,NA,5,NA
slb,74529,onychoprion fuscatus,NA,3,NA
slb,74529,onychoprion fuscatus,NA,4,NA
slb,69400,orcinus orca,NA,11,15
slb,69400,orcinus orca,NA,12,17
slb,69400,orcinus orca,NA,1.79999995231628,13
slb,26132,palinurus elephas,4,NA,NA
slb,26132,palinurus elephas,NA,4,NA
slb,25892,pandalus borealis,NA,6,8
slb,25892,pandalus borealis,NA,4,5
slb,25892,pandalus borealis,6,NA,NA
slb,25892,pandalus borealis,7,NA,NA
slb,25892,pandalus borealis,3,NA,NA
slb,25892,pandalus borealis,6,NA,NA
slb,25892,pandalus borealis,7,NA,NA
slb,25892,pandalus borealis,5.5,NA,NA
slb,25892,pandalus borealis,5.5,NA,NA
slb,25895,pandalus montagui,NA,1,NA
slb,26102,panulirus argus,NA,NA,4
slb,15028,panulirus cygnus,5,NA,NA
slb,15031,panulirus homarus,NA,NA,3
slb,15037,panulirus polyphagus,2.200000047683716,NA,NA
slb,15040,panulirus versicolor,3,NA,NA
slb,15040,panulirus versicolor,3,NA,NA
slb,14924,parapenaeus fissuroides,1,NA,NA
slb,26511,paralithodes camtschaticus,8.5,7,NA
slb,26512,paralithodes platypus,NA,5,NA
slb,26512,paralithodes platypus,NA,6,NA
slb,25376,parapenaeus longirostris,NA,0.400000005960464,NA
slb,25376,parapenaeus longirostris,NA,0.670000016689301,0.8299999833106995
slb,14605,penaeus merguiensis,NA,0.5,NA
slb,25354,penaeus semisulcatus,NA,NA,1.7999999523162842
slb,25354,penaeus semisulcatus,NA,NA,1.2999999523162842
slb,69396,peponocephala electra,NA,5,6
slb,69402,phocoena phocoena,5,NA,NA
slb,69402,phocoena phocoena,6,NA,NA
slb,69402,phocoena phocoena,3.9700000286102295,NA,NA
slb,69402,phocoena phocoena,3.440000057220459,NA,NA
slb,68882,physeter macrocephalus,NA,7,11
slb,68882,physeter macrocephalus,NA,7,13
slb,25333,plesionika edwardsii,1.5,NA,NA
slb,80946,plesionika izumiae,NA,1,NA
slb,25327,plesionika narval,1.4700000286102295,NA,NA
slb,43834,plumularia setacea,0.5690000057220459,0.425000011920929,0.7120000123977661
slb,26815,portunus sanguinolentus,0.6499999761581421,NA,NA
slb,106397,potamocorbula ustulata,4,1,NA
slb,69398,pseudorca crassidens,NA,18,19
slb,69398,pseudorca crassidens,9,NA,NA
slb,69398,pseudorca crassidens,10.5,NA,NA
slb,69398,pseudorca crassidens,8.25,NA,NA
slb,83852,ruditapes philippinarum,NA,2,3
slb,83852,ruditapes philippinarum,2,NA,NA
slb,83852,ruditapes philippinarum,1,NA,NA
slb,83852,ruditapes philippinarum,NA,1,3
slb,83566,scylla paramamosain,0.438400000333786,NA,NA
slb,83566,scylla paramamosain,0.5400000214576721,0.330000013113022,0.41999998688697815
slb,57474,sepia officinalis,NA,NA,1
slb,69373,sousa chinensis,NA,12,13
slb,69373,sousa chinensis,10,NA,NA
slb,69373,sousa chinensis,NA,9,10
slb,27264,squilla mantis,NA,1,2
slb,27264,squilla mantis,1,NA,NA
slb,69378,stenella attenuata,12,NA,NA
slb,69378,stenella attenuata,NA,9,12
slb,69379,stenella coeruleoalba,9,5,NA
slb,69379,stenella coeruleoalba,9,5,NA
slb,69377,stenella longirostris,NA,8.5,11.5
slb,69377,stenella longirostris,5,NA,NA
slb,69372,steno bredanensis,NA,9,10
slb,69372,steno bredanensis,NA,5,10
slb,2797,strombus alatus,NA,1,2
slb,83570,tegillarca granosa,NA,0.579999983310699,NA
slb,27357,thysanoessa longicaudata,NA,1,NA
slb,58136,thysanoteuthis rhombus,0.8399999737739563,0.839999973773956,0.8500000238418579
slb,58136,thysanoteuthis rhombus,0.6571000218391418,0.629719018936157,0.6844769716262817
slb,58136,thysanoteuthis rhombus,0.5339000225067139,0.520202994346619,0.5475819706916809
slb,28983,tisbe furcata,NA,0.0299999993294477,0.07000000029802322
slb,14908,trachysalambria curvirostris,0.4900000095367432,NA,NA
slb,83868,tridacna derasa,NA,3,5
slb,83870,tridacna maxima,NA,2.5,5
slb,83871,tridacna squamosa,NA,3,5
slb,165218,turbinella pyrum,3,NA,NA
slb,70935,tursiops aduncus,NA,12,15
slb,69376,tursiops truncatus,NA,10,12
slb,69376,tursiops truncatus,NA,5,12
slb,15251,uca cumulanta,0.20000000298023224,NA,NA
slb,15250,uca maracoani,0.36000001430511475,NA,NA
slb,27225,uca rapax,0.2199999988079071,NA,NA
slb,27235,uca vocator,0.2300000041723251,NA,NA
slb,27237,ucides cordatus,2.799999952316284,NA,NA
slb,27237,ucides cordatus,3,NA,NA
slb,57290,uroteuthis duvaucelii,NA,1,NA
slb,69192,ursus maritimus,NA,4.09999990463257,NA
slb,25385,xiphopenaeus kroyeri,NA,0.291999995708466,NA
slb,25385,xiphopenaeus kroyeri,NA,0.232999995350838,NA
slb,25385,xiphopenaeus kroyeri,NA,0.257999986410141,NA
slb,25385,xiphopenaeus kroyeri,NA,0.25,NA
slb,25385,xiphopenaeus kroyeri,0.18000000715255737,NA,NA
slb,25385,xiphopenaeus kroyeri,0.2300000041723251,NA,NA
slb,83881,zidona dufresnei,NA,8,9
