spec_code,species,db,length,length_female,common_length,common_length_f
165165,hexaplex regius,slb,17,NA,NA,NA
149143,hexaplex strausi,slb,5.9,NA,NA,NA
140012,hexaplex trunculus,slb,8.284,NA,NA,NA
105018,hiata depressa,slb,2,NA,NA,NA
148617,hiatella antarctica,slb,4.6,NA,NA,NA
49099,hiatella arctica,slb,4.5,NA,NA,NA
49103,hiatella azaria,slb,2.5,NA,NA,NA
147949,hiatella meridionalis,slb,0.4,NA,NA,NA
49100,hiatella pholadis,slb,5,NA,NA,NA
112862,himantothallus grandifolius,slb,1000,NA,NA,NA
5846,hindsiclava alesidota,slb,5.3,NA,NA,NA
99989,hindsiclava appelii,slb,2.8,NA,NA,NA
147838,hindsiclava chazaliei,slb,4.3,NA,NA,NA
148952,hindsiclava consors,slb,4,NA,NA,NA
148319,hindsiclava jungi,slb,5.9,NA,NA,NA
2084,hindsiclava macilenta,slb,3.7,NA,NA,NA
147636,hindsiclava polytorta,slb,3.35,NA,NA,NA
151328,hindsiclava rosenstielana,slb,5.4,NA,NA,NA
98924,hindsiclava tippetti,slb,7.5,NA,NA,NA
49296,hippasteria spinosa,slb,34,NA,NA,NA
52204,hippodiplosia insculpta,slb,12.5,NA,NA,NA
4674,hipponix antiquatus,slb,2,NA,NA,NA
147673,hipponix benthophila,slb,0.8,NA,NA,NA
151163,hipponix climax,slb,1.1,NA,NA,NA
149514,hipponix costellatus,slb,1.27,NA,NA,NA
4678,hipponix cranioides,slb,2,NA,NA,NA
150595,hipponix floridanus,slb,0.94,NA,NA,NA
148067,hipponix incurvus,slb,1.6,NA,NA,NA
151157,hipponix leptus,slb,1.87,NA,NA,NA
4680,hipponix subrufus,slb,1.3,NA,NA,NA
149515,hipponix tuberculatus,slb,1.22,NA,NA,NA
44673,hippopodius hippopus,slb,1.6,NA,NA,NA
84996,holothuria belleri,slb,8,NA,0,NA
85002,holothuria cavans,slb,7.5,NA,0,NA
139206,holothuria cinerascens,slb,16,NA,NA,NA
150457,homalopoma boffii,slb,0.7,NA,NA,NA
148825,homalopoma cunninghami,slb,0.48,NA,NA,NA
3272,homalopoma indutum,slb,0.69,NA,NA,NA
147661,homalopoma linnei,slb,0.55,NA,NA,NA
3269,homalopoma luridum,slb,1,NA,NA,NA
20120,homarinus capensis,slb,12.9,9,10,NA
26021,homarus americanus,slb,114,NA,25,NA
26022,homarus gammarus,slb,65,NA,40,NA
92122,hirsutodynomene spinosa,slb,2.87,3.23,NA,NA
36810,hirudinella ventricosa,slb,17,NA,NA,NA
87789,histiomena convolvula,slb,7.5,NA,NA,NA
57695,histioteuthis arcturi,slb,20.4,NA,NA,NA
58127,histioteuthis bonnellii,slb,33,NA,NA,NA
58122,histioteuthis celetaria,slb,8.7,25.8,NA,NA
58123,histioteuthis corona,slb,18.8,NA,NA,NA
86950,histioteuthis elongata,slb,20,NA,NA,NA
94143,histioteuthis macrohista,slb,NA,6.5,NA,NA
58124,histioteuthis meleagroteuthis,slb,11.4,NA,NA,NA
58121,histioteuthis reversa,slb,20,NA,NA,NA
73603,histrionicus histrionicus,slb,46,NA,NA,NA
71168,histriophoca fasciata,slb,180,NA,NA,NA
150566,holoplocamus papposus,slb,2.5,NA,NA,NA
84983,holothuria aculeata,slb,22,NA,NA,NA
84988,holothuria albofusca,slb,10.1000003814697,NA,0,NA
84991,holothuria aphanes,slb,27,NA,0,NA
49863,holothuria arenicola,slb,30,NA,NA,NA
50229,holothuria atra,slb,60,NA,20,NA
83485,holothuria coluber,slb,60,NA,40,NA
85007,holothuria conusalba,slb,25,NA,0,NA
155413,holothuria coronopertusa,slb,100,NA,NA,NA
139204,holothuria difficilis,slb,5,NA,NA,NA
85013,holothuria discrepans,slb,6.59999990463257,NA,0,NA
83486,holothuria edulis,slb,35,NA,20,NA
85017,holothuria excellens,slb,2.40000009536743,NA,0,NA
85020,holothuria flavomaculata,slb,55,NA,0,NA
50073,holothuria floridana,slb,51,NA,NA,NA
50286,holothuria forskali,slb,25,NA,NA,NA
2380910,holothuria fuscocinerea,slb,25,NA,NA,NA
83489,holothuria fuscogilva,slb,57,NA,42,NA
83490,holothuria fuscopunctata,slb,70,NA,36,NA
85032,holothuria gracilis,slb,25,NA,NA,NA
85038,holothuria hawaiiensis,slb,12,NA,0,NA
85039,holothuria helleri,slb,4.80000019073486,NA,0,NA
86823,holothuria hilla,slb,25,NA,NA,NA
86469,holothuria horrida,slb,1.39999997615814,NA,0,NA
85044,holothuria imitans,slb,3.40000009536743,NA,0,NA
50076,holothuria impatiens,slb,30,NA,NA,NA
86824,holothuria inhabilis,slb,15,NA,NA,NA
85050,holothuria jousseaumei,slb,8,NA,0,NA
152377,holothuria kefersteinii,slb,20,NA,NA,NA
81853,holothuria lessoni,slb,48,NA,35,NA
83487,holothuria leucospilota,slb,55,NA,35,NA
85993,holothuria lubrica,slb,17,NA,0,NA
85064,holothuria maculosa,slb,20,NA,0,NA
85065,holothuria mammata,slb,15,NA,0,NA
50077,holothuria mexicana,slb,50,NA,NA,NA
85072,holothuria moebii,slb,14.6000003814697,NA,0,NA
50239,holothuria nobilis,slb,60,NA,37,NA
85077,holothuria notabilis,slb,32,NA,NA,NA
85080,holothuria olivacea,slb,9.5,NA,0,NA
85081,holothuria papillifera,slb,22.5,NA,0,NA
2380893,holothuria pardalis,slb,25,NA,NA,NA
106229,holothuria pervicax,slb,35,NA,NA,NA
50233,holothuria poli,slb,20,NA,NA,NA
86829,holothuria rigida,slb,18,NA,NA,NA
50234,holothuria scabra,slb,40,NA,22,NA
85107,holothuria sinica,slb,20,NA,0,NA
85111,holothuria spinifera,slb,30,NA,NA,NA
85113,holothuria stellati,slb,12.8999996185303,NA,0,NA
85122,holothuria thomasi,slb,200,NA,0,NA
86468,holothuria tripilata,slb,10.5,NA,0,NA
50235,holothuria tubulosa,slb,30,NA,NA,NA
85127,holothuria turriscelsa,slb,30,NA,0,NA
85133,holothuria whitmaei,slb,55,NA,NA,NA
105139,homalocantha anomaliae,slb,5,NA,NA,NA
3278,homalopoma albidum,slb,0.8,NA,NA,NA
44520,homoeonema platygonon,slb,0.2,NA,NA,NA
26777,homola barbata,slb,1.47,NA,NA,NA
8520,hopkinsia rosacea,slb,NA,NA,3,NA
87749,hoplodoris bramale,slb,4.5,NA,NA,NA
149809,hoplodoris hansrosaorum,slb,2.7,NA,NA,NA
87375,hoplodoris nodulosa,slb,5,NA,NA,NA
60027,hormiphora plumosa,slb,2,NA,NA,NA
60030,hormiphora spatulata,slb,2.1,NA,NA,NA
111476,hormophysa cuneiformis,slb,25,NA,NA,NA
150996,horologica cubensis,slb,0.35,NA,NA,NA
2103,horologica pupa,slb,0.43,NA,NA,NA
150997,horologica rauli,slb,0.5,NA,NA,NA
2104,houbricka incisa,slb,0.64,NA,NA,NA
93083,humesosquilla decimdentata,slb,9,NA,NA,NA
48832,humilaria kennerleyi,slb,10,NA,NA,NA
150015,hummelinckiella borinquensis,slb,0.29,NA,NA,NA
149884,hyalina borroi,slb,0.7,NA,NA,NA
149900,hyalina chicoi,slb,0.93,NA,NA,NA
149901,hyalina cubensis,slb,0.91,NA,NA,NA
149935,hyalina dearmasi,slb,0.55,NA,NA,NA
4647,hyalina pallida,slb,1,NA,NA,NA
4648,hyalina styria,slb,0.8,NA,NA,NA
149929,hyalina vallei,slb,0.665,NA,NA,NA
5961,hyalocylis striata,slb,0.8,NA,NA,NA
154983,hyalokellia tahaia,slb,0.5,NA,NA,NA
147672,hyalorisia galea,slb,1.85,NA,NA,NA
57651,hyaloteuthis pelagica,slb,8.1,10.5,NA,NA
43024,hybocodon atentaculatus,slb,2.5,NA,NA,NA
43025,hybocodon forbesi,slb,0.3,NA,NA,NA
42857,hybocodon pendulus,slb,0.5,NA,NA,NA
42856,hybocodon prolifer,slb,0.3,NA,NA,NA
42858,hybocodon unicus,slb,0.2,NA,NA,NA
87084,hydatina amplustre,slb,4,NA,NA,NA
7011,hydatina physis,slb,4,NA,NA,NA
148278,hydatina vesicaria,slb,4.5,NA,NA,NA
41930,hydractinia milleri,slb,2.5,NA,NA,NA
73573,hydrobates pelagicus,slb,17,NA,NA,NA
150797,hydrobia antarctica,slb,0.36,NA,NA,NA
3474,hydrobia truncata,slb,0.26,NA,NA,NA
75072,hydrocoloeus minutus,slb,30,NA,NA,NA
43146,hydrocoryne miurensis,slb,0.12,NA,NA,NA
83935,hydrophis bituberculatus,slb,112,NA,NA,NA
83937,hydrophis caerulescens,slb,82,74,NA,NA
83938,hydrophis coggeri,slb,137,NA,100,NA
83939,hydrophis cyanocinctus,slb,190,NA,NA,NA
83941,hydrophis elegans,slb,210,234,NA,NA
83946,hydrophis laboutei,slb,NA,NA,100,NA
83947,hydrophis lamberti,slb,125,NA,NA,NA
83948,hydrophis lapemoides,slb,129.6,NA,NA,NA
106377,hydrophis macdowelli,slb,90,NA,60,NA
83951,hydrophis melanocephalus,slb,150,NA,NA,NA
83954,hydrophis ornatus,slb,163,NA,NA,NA
83955,hydrophis pacificus,slb,185,NA,NA,NA
83959,hydrophis spiralis,slb,1745,NA,NA,NA
74894,hydroprogne caspia,slb,59,NA,NA,NA
69573,hydrurga leptonyx,slb,300,360,NA,NA
51554,hymenamphiastra cyanocrypta,slb,120,NA,NA,NA
20753,hymenocera picta,slb,5,NA,NA,NA
19459,hymenopenaeus equalis,slb,9,NA,NA,NA
84526,hyotissa hyotis,slb,30,NA,18,NA
68890,hyperoodon ampullatus,slb,980,870,NA,NA
68891,hyperoodon planifrons,slb,720,780,NA,NA
26044,hypoconcha arcuata,slb,1.42,NA,NA,NA
26187,hypoconcha parasitica,slb,2.06,NA,NA,NA
128493,hypoglossum minimum,slb,1.2,NA,NA,NA
83549,hypothalassia armata,slb,15,NA,NA,NA
7708,hypselodoris acriba,slb,6,NA,NA,NA
2106,hypselodoris bayeri,slb,6,NA,NA,NA
87339,hypselodoris bennetti,slb,3,NA,NA,NA
87338,hypselodoris bullockii,slb,4,NA,NA,NA
7726,hypselodoris californiensis,slb,9,NA,NA,NA
87341,hypselodoris capensis,slb,4,NA,NA,NA
87342,hypselodoris carnea,slb,3.5,NA,NA,NA
87354,hypselodoris centunculus,slb,2,NA,NA,NA
87344,hypselodoris emma,slb,3,NA,NA,NA
150629,hypselodoris espinosai,slb,1.7,NA,NA,NA
87345,hypselodoris ghiselini,slb,7,NA,NA,NA
87284,hypselodoris iacula,slb,5,NA,NA,NA
87308,hypselodoris imperialis,slb,8,NA,NA,NA
87347,hypselodoris infucata,slb,4,NA,NA,NA
87286,hypselodoris kaname,slb,5.5,NA,NA,NA
87350,hypselodoris kanga,slb,4,NA,NA,NA
151332,hypselodoris lajensis,slb,3,NA,NA,NA
87348,hypselodoris lapizlazuli,slb,3,NA,NA,NA
149329,hypselodoris lilyeveae,slb,2.6,NA,NA,NA
87349,hypselodoris maculosa,slb,3,NA,NA,NA
94682,hypselodoris marci,slb,2.5,NA,NA,NA
87352,hypselodoris maridadilus,slb,4,NA,NA,NA
87351,hypselodoris nigrostriata,slb,4,NA,NA,NA
87353,hypselodoris obscura,slb,4,NA,NA,NA
7707,hypselodoris picta,slb,6.4,NA,NA,NA
150420,hypselodoris ruthae,slb,2.7,NA,NA,NA
2107,hypselodoris sycilla,slb,2.5,NA,NA,NA
87303,hypselodoris tryoni,slb,10,NA,NA,NA
84452,hyrtios proteus,slb,5,NA,NA,NA
15059,ibacus alticrenatus,slb,16,NA,NA,NA
15060,ibacus brevipes,slb,12,NA,NA,NA
15061,ibacus brucei,slb,13,NA,NA,NA
2381278,ibacus chacei,slb,7.29,8.1,NA,NA
15062,ibacus ciliatus,slb,23,NA,NA,NA
15063,ibacus novemdentatus,slb,19,NA,NA,NA
15064,ibacus peronii,slb,23,NA,NA,NA
153232,ibacus pubescens,slb,NA,7.31,NA,NA
151428,idas lamellosus,slb,0.8,NA,NA,NA
150172,idas macdonaldi,slb,1.34,NA,NA,NA
57911,idiosepius biserialis,slb,1.05,NA,NA,NA
57645,idiosepius notoides,slb,1.58,2.5,NA,NA
57371,idiosepius paradoxus,slb,1.6,NA,NA,NA
57321,idiosepius picteti,slb,1.7,NA,NA,NA
57854,idiosepius pygmaeus,slb,1.517,1.817,NA,NA
57079,idioteuthis danae,slb,3,NA,NA,NA
57080,idioteuthis hjorti,slb,10,NA,NA,NA
55884,ihlea punctata,slb,2.3,NA,NA,NA
57274,illex argentinus,slb,40,NA,NA,NA
58130,illex coindetii,slb,26.5,37.9,NA,NA
58129,illex illecebrosus,slb,27,31,NA,NA
58131,illex oxygonius,slb,23,21,NA,NA
5522,ilyanassa obsoleta,slb,3.82,NA,NA,NA
10759,ilyarachna antarctica,slb,0.39,1.52,NA,NA
92688,imeroherpia laubieri,slb,2,NA,NA,NA
150626,inbiocystiscus faroi,slb,0.245,NA,NA,NA
150614,inbiocystiscus gamezi,slb,0.22,NA,NA,NA
149976,inbiocystiscus triplicata,slb,0.25,NA,NA,NA
102090,indomitrella conspersa,slb,1.2,NA,NA,NA
102092,indomitrella puella,slb,1.5,NA,NA,NA
86971,indothais lacera,slb,5,NA,4,NA
151015,inella apexbilirata,slb,0.35,NA,NA,NA
147623,inella colon,slb,1.27,NA,NA,NA
151030,inella differens,slb,0.76,NA,NA,NA
147786,inella dinea,slb,1,NA,NA,NA
147787,inella enopla,slb,1.15,NA,NA,NA
147788,inella gaesona,slb,1.2,NA,NA,NA
151017,inella harryleei,slb,1.83,NA,NA,NA
147789,inella meteora,slb,0.9,NA,NA,NA
151018,inella noduloides,slb,0.21,NA,NA,NA
149992,inella pinarena,slb,0.6,NA,NA,NA
147790,inella pompona,slb,2.35,NA,NA,NA
151019,inella pseudolongissima,slb,2.2,NA,NA,NA
151031,inella pseudotorticula,slb,1.68,NA,NA,NA
147681,inella sarissa,slb,1.55,NA,NA,NA
147791,inella sentoma,slb,2.8,NA,NA,NA
151020,inella slapcinskyi,slb,0.26,NA,NA,NA
147624,inella torticula,slb,2.5,NA,NA,NA
151032,inella undebermuda,slb,1.23,NA,NA,NA
151170,inella unicornium,slb,4.97,NA,NA,NA
151113,infundibulum depressum,slb,0.5,NA,NA,NA
151007,iniforis carmelae,slb,0.59,NA,NA,NA
148139,iniforis casta,slb,0.8,NA,NA,NA
151008,iniforis immaculata,slb,0.49,NA,NA,NA
151009,iniforis pseudothomae,slb,0.95,NA,NA,NA
1428,iniforis turristhomae,slb,0.7,NA,NA,NA
57878,inioteuthis japonica,slb,2,NA,NA,NA
57244,inioteuthis maculosa,slb,1.3,1.4,NA,NA
147705,inodrillia acloneta,slb,1.2,NA,NA,NA
5877,inodrillia acova,slb,0.87,NA,NA,NA
147706,inodrillia acrybia,slb,1,NA,NA,NA
5872,inodrillia aepynota,slb,1.56,NA,NA,NA
1429,inodrillia amblytera,slb,1.5,NA,NA,NA
5878,inodrillia avira,slb,1.01,NA,NA,NA
5873,inodrillia carpenteri,slb,0.7,NA,NA,NA
147707,inodrillia cestrota,slb,1.26,NA,NA,NA
5874,inodrillia dalli,slb,1.95,NA,NA,NA
5885,inodrillia dido,slb,0.8,NA,NA,NA
147816,inodrillia ebur,slb,0.8,NA,NA,NA
5879,inodrillia gibba,slb,0.67,NA,NA,NA
5881,inodrillia hatterasensis,slb,1.7,NA,NA,NA
5876,inodrillia hesperia,slb,1.48,NA,NA,NA
5886,inodrillia hilda,slb,1.12,NA,NA,NA
5884,inodrillia ino,slb,0.81,NA,NA,NA
5880,inodrillia martha,slb,1.72,NA,NA,NA
5882,inodrillia miamia,slb,1.45,NA,NA,NA
5875,inodrillia nucleata,slb,1.35,NA,NA,NA
147708,inodrillia pharcida,slb,1.18,NA,NA,NA
148903,inodrillia prolongata,slb,0.6,NA,NA,NA
5883,inodrillia vetula,slb,0.8,NA,NA,NA
98264,inodrillia vinki,slb,1.2,NA,NA,NA
149924,intelcystiscus coyi,slb,0.23,NA,NA,NA
150615,intelcystiscus gordonmoorei,slb,0.26,NA,NA,NA
149957,intelcystiscus rancholunensis,slb,0.23,NA,NA,NA
149934,intelcystiscus yemayae,slb,0.25,NA,NA,NA
12186,ionella agassizi,slb,0.5,1,NA,NA
89709,iothia coppingeri,slb,1,NA,NA,NA
148784,iothia radiata,slb,1,NA,NA,NA
84490,iotrochota birotulata,slb,60,NA,NA,NA
48488,iphigenia brasiliana,slb,NA,NA,6.5,NA
84581,iphigenia delessertii,slb,NA,NA,3,NA
84582,iphigenia laevigata,slb,NA,NA,7,NA
84583,iphigenia rostrata,slb,NA,NA,8,NA
147807,iphinopsis nuda,slb,0.6,NA,NA,NA
149760,iphitus cancellatus,slb,0.26,NA,NA,NA
51068,ircinia campana,slb,0.5,NA,NA,NA
51069,ircinia felix,slb,0.200000002980232,NA,NA,NA
51071,ircinia strobilina,slb,0.5,NA,NA,NA
42942,irenium quadrigatum,slb,1.5,NA,NA,NA
43886,irenium teuscheri,slb,4,NA,NA,NA
1162,irenosyrinx hypomela,slb,4.7,NA,NA,NA
110059,iridaea cordata,slb,50,NA,NA,NA
57616,iridoteuthis iris,slb,2.4,2.8,NA,NA
103054,irus macrophyllus,slb,0.95,NA,NA,NA
47692,ischadium recurvum,slb,4,NA,NA,NA
83525,ischnochiton boninensis,slb,3.17499995231628,NA,NA,NA
83526,ischnochiton comptus,slb,2.53999996185303,NA,NA,NA
83527,ischnochiton hakodadensis,slb,2.53999996185303,NA,NA,NA
148938,ischnochiton stramineus,slb,1.9,NA,NA,NA
166793,ischnochiton textilis,slb,5,NA,4,NA
148088,ischnochiton viridulus,slb,1.5,NA,NA,NA
23609,ischnomesus armatus,slb,0.49,NA,NA,NA
12192,ischnomesus bacilloides,slb,1.5,NA,NA,NA
12193,ischnomesus bacillopsis,slb,0.7,NA,NA,NA
12194,ischnomesus bacillus,slb,1.4,NA,NA,NA
12197,ischnomesus bispinosus,slb,0.3,NA,NA,NA
12198,ischnomesus bruuni,slb,1.35,NA,NA,NA
23611,ischnomesus profundus,slb,0.4,NA,NA,NA
12217,ischnomesus spaercki,slb,1.6,NA,NA,NA
148265,iselica globosa,slb,0.308,NA,NA,NA
88346,isodiametra bajaensis,slb,0.033,NA,NA,NA
88348,isodiametra divae,slb,0.05,NA,NA,NA
88443,isodiametra earnhardti,slb,0.065,NA,NA,NA
88445,isodiametra hortulus,slb,0.15,NA,NA,NA
88446,isodiametra karpredi,slb,0.05,NA,NA,NA
88449,isodiametra pulchra,slb,0.0504,NA,NA,NA
88349,isodiametra vexillaria,slb,0.03,NA,NA,NA
47713,isognomon alatus,slb,7.2,NA,NA,NA
47714,isognomon bicolor,slb,3.5,NA,NA,NA
84369,isognomon ephippium,slb,14,NA,10,NA
84370,isognomon isognomum,slb,15,NA,10,NA
84371,isognomon perna,slb,7.5,NA,4,NA
150409,isognomon vulselloides,slb,1.58,NA,NA,NA
46802,isopora palifera,slb,NA,NA,9.89999961853027,NA
147409,isorropodon elongatus,slb,0.21,NA,NA,NA
84472,isostichopus badionotus,slb,20,NA,NA,NA
140860,isostichopus macroparentheses,slb,12,NA,NA,NA
151021,isotriphora guanahacabibes,slb,0.55,NA,NA,NA
141112,isotriphora peetersae,slb,0.47,NA,NA,NA
150998,isotriphora taenialba,slb,0.55,NA,NA,NA
7134,issena pacifica,slb,6,NA,NA,NA
7135,issena ramosa,slb,1.9,NA,NA,NA
1431,ithycythara auberiana,slb,0.8,NA,NA,NA
149945,ithycythara chechoi,slb,0.595,NA,NA,NA
6273,ithycythara cymella,slb,2,NA,NA,NA
147817,ithycythara fritillaria,slb,0.6,NA,NA,NA
98007,ithycythara hyperlepta,slb,0.79,NA,NA,NA
6274,ithycythara lanceolata,slb,1.12,NA,NA,NA
6271,ithycythara parkeri,slb,0.6,NA,NA,NA
6275,ithycythara psila,slb,0.6,NA,NA,NA
148711,ithycythara rubricata,slb,0.6,NA,NA,NA
148469,ittibittium oryza,slb,0.25,NA,NA,NA
148516,ivara terryi,slb,0.32,NA,NA,NA
1433,ividia abbotti,slb,0.26,NA,NA,NA
148036,ividia decorata,slb,0.2,NA,NA,NA
1434,ividia havanensis,slb,0.195,NA,NA,NA
60523,jaffaia jaffaensis,slb,0.9,NA,NA,NA
94407,jakobia densopapillata,slb,NA,9.7,NA,NA
60432,jakobia similaris,slb,NA,5.3,NA,NA
1435,janolus barbarensis,slb,5,NA,NA,NA
1436,janolus comis,slb,0.9,NA,NA,NA
1437,janolus fuscus,slb,2.5,NA,NA,NA
87446,janolus ignis,slb,5,NA,NA,NA
1438,janolus mucloc,slb,2.6,NA,NA,NA
150395,janthina courcellei,slb,0.2,NA,NA,NA
4444,janthina exigua,slb,1.53,NA,NA,NA
4446,janthina globosa,slb,2,NA,NA,NA
4448,janthina janthina,slb,3.7,NA,NA,NA
4447,janthina pallida,slb,2.4,NA,NA,NA
149818,janthina umbilicata,slb,0.95,NA,NA,NA
58216,japetella diaphana,slb,16,NA,NA,NA
147354,japonactaeon punctostriatus,slb,0.75,NA,NA,NA
148316,japonactaeon pusillus,slb,0.2,NA,NA,NA
87464,jason mirabilis,slb,5.5,NA,NA,NA
5551,jaspidella blanesi,slb,1,NA,NA,NA
150743,jaspidella carminiae,slb,2,NA,NA,NA
5552,jaspidella jaspidea,slb,2.3,NA,NA,NA
5553,jaspidella miris,slb,0.89,NA,NA,NA
21090,jasus edwardsii,slb,58,43,NA,NA
14806,jasus frontalis,slb,48,46,NA,NA
14807,jasus lalandii,slb,46,NA,NA,NA
83508,jasus novaehollandiae,slb,51,NA,NA,NA
14808,jasus paulensis,slb,37,NA,34,24
14809,jasus tristani,slb,35.5,27,NA,NA
148389,joculator brucei,slb,0.275,NA,NA,NA
60532,jolonica hedleyi,slb,2.89,NA,NA,NA
84599,jolya rhomboidea,slb,NA,NA,5,NA
50769,jones amaknakensis,slb,7.5,NA,NA,NA
87370,jorunna funebris,slb,5,NA,NA,NA
100105,jorunna pantherina,slb,2.5,NA,NA,NA
6809,jorunna pardus,slb,6,NA,NA,NA
148332,jorunna spazzola,slb,1.2,NA,NA,NA
48520,jouannetia quillingi,slb,2.15,NA,NA,NA
58179,joubiniteuthis portieri,slb,10.5,NA,NA,NA
94054,jubanyella plemmyris,slb,9.5,NA,NA,NA
94219,julia thecaphora,slb,0.4,NA,NA,NA
26131,justitia longimana,slb,15,NA,10,NA
15017,justitia mauritiana,slb,16,NA,NA,NA
1439,kaiparapelta askewi,slb,0.27,NA,NA,NA
150890,kaitoa scaphandroides,slb,2.3,NA,NA,NA
93176,kakanuiella chathamensis,slb,0.33,NA,NA,NA
148339,kaloplocamus gulo,slb,1.1,NA,NA,NA
43367,kanaka pelagica,slb,0.15,NA,NA,NA
150097,kanamarua francroberti,slb,5.83,NA,NA,NA
92904,kasim insuetus,slb,2.3,NA,NA,NA
101026,katelysia ferruginea,slb,4,NA,NA,NA
57630,lampadioteuthis megaleia,slb,4,NA,NA,NA
60005,lampea pancerina,slb,7.5,NA,NA,NA
86708,katelysia japonica,slb,6,NA,5,NA
86710,katelysia marmorata,slb,5,NA,4,NA
58368,katharina tunicata,slb,13,NA,NA,NA
166983,keesingia gigas,slb,19,NA,NA,NA
5410,kelletia kelletii,slb,17.5,NA,NA,8.5
150793,kellia bullata,slb,0.8,NA,NA,NA
48387,kellia suborbicularis,slb,1.3,NA,NA,NA
48428,kelliopsis elevata,slb,0.6,NA,NA,NA
150202,kelliopsis laterodentata,slb,0.85,NA,NA,NA
48427,kelliopsis texasiana,slb,0.5,NA,NA,NA
92964,kempella mikado,slb,NA,18.2,NA,NA
87366,kentrodoris rubescens,slb,17,NA,NA,NA
148086,kerguelenella lateralis,slb,2,NA,NA,NA
151089,ketosia riosi,slb,0.22,NA,NA,NA
151090,ketosia thomei,slb,0.21,NA,NA,NA
90004,kidderia bicolor,slb,0.58,NA,NA,NA
60268,kinorhynchus fimbriatus,slb,0.0697,0.0666,NA,NA
60269,kinorhynchus giganteus,slb,0.08,NA,NA,NA
60273,kinorhynchus paraneapolitanus,slb,0.068,NA,NA,NA
25249,kishinouyepenaeopsis cornuta,slb,8.30000019073486,8.19999980926514,NA,NA
25407,kishinouyepenaeopsis maxillipedo,slb,12.1000003814697,NA,NA,NA
6969,kleinella cedrosa,slb,0.55,NA,NA,NA
98917,knefastia hilli,slb,5.8,NA,NA,NA
42785,koellikerina constricta,slb,0.4,NA,NA,NA
42786,koellikerina elegans,slb,0.7,NA,NA,NA
42787,koellikerina fasciculata,slb,0.9,NA,NA,NA
42788,koellikerina maasi,slb,0.9,NA,NA,NA
42789,koellikerina multicirrata,slb,0.3,NA,NA,NA
42790,koellikerina octonemalis,slb,0.5,NA,NA,NA
42791,koellikerina ornata,slb,0.8,NA,NA,NA
68883,kogia breviceps,slb,340,NA,NA,NA
68884,kogia sima,slb,270,NA,NA,NA
53731,kowalevskia tenuis,slb,0.8,NA,NA,NA
44254,krampella dubia,slb,0.3,NA,NA,NA
168141,krohnitta balagopali,slb,0.6,NA,NA,NA
60588,krohnitta pacifica,slb,0.8,NA,NA,NA
60589,krohnitta subtilis,slb,1.65,NA,NA,NA
60586,krohnittella boureei,slb,3.3,NA,NA,NA
60587,krohnittella tokiokai,slb,0.7,NA,NA,NA
149199,kryptos tholoides,slb,1.68,NA,NA,NA
88583,kuma flava,slb,0.051,NA,NA,NA
147745,kurtiella barbadensis,slb,0.4,NA,NA,NA
151070,kurtiella casta,slb,0.6,NA,NA,NA
149207,kurtzia lophoessa,slb,0.76,NA,NA,NA
5779,kurtziella accincta,slb,0.95,NA,NA,NA
5768,kurtziella atrostyla,slb,0.9,NA,NA,NA
5770,kurtziella cerina,slb,1,NA,NA,NA
1440,kurtziella citronella,slb,1.05,NA,NA,NA
1441,kurtziella dorvilliae,slb,1,NA,NA,NA
148401,kurtziella intercedens,slb,0.5,NA,NA,NA
5771,kurtziella limonitella,slb,1,NA,NA,NA
5776,kurtziella perryae,slb,0.65,NA,NA,NA
5777,kurtziella serga,slb,1.4,NA,NA,NA
148012,kurtziella serta,slb,1,NA,NA,NA
149067,kurtziella stegeri,slb,0.65,NA,NA,NA
147818,kurtziella tachnodes,slb,0.75,NA,NA,NA
151536,kurtziella venezuelana,slb,0.52,NA,NA,NA
147819,kurtzina crossata,slb,0.6,NA,NA,NA
85765,labidoplax thomsoni,slb,10,NA,0,NA
84591,labiosa vitrea,slb,NA,NA,5,NA
102283,laciolina laevigata,slb,8,NA,NA,NA
102284,laciolina magna,slb,12.2,NA,NA,NA
150493,lacuna abyssicola,slb,0.215,NA,NA,NA
150382,lacuna cossmanni,slb,0.9,NA,NA,NA
3425,lacuna crassior,slb,1.2,NA,NA,NA
3428,lacuna pallidula,slb,1,NA,NA,NA
151511,lacuna picta,slb,0.38,NA,NA,NA
151203,lacuna pumilio,slb,0.15,NA,NA,NA
3424,lacuna variegata,slb,1.6,NA,NA,NA
3427,lacuna vincta,slb,1.3,NA,NA,NA
89399,laemodonta cubensis,slb,0.35,NA,NA,NA
86472,laetmogone parvipedata,slb,13,NA,0,NA
84887,laetmogone perplexa,slb,22,NA,0,NA
151464,laevicardium angmagsalikense,slb,3.9,NA,NA,NA
101098,laevicardium attenuatum,slb,6,NA,NA,NA
48258,laevicardium crassum,slb,7.5,NA,NA,NA
150972,laevicardium fiski,slb,2.5,NA,NA,NA
48257,laevicardium pictum,slb,1.6,NA,NA,NA
148291,laevicardium serratum,slb,4.2,NA,NA,NA
48259,laevicardium sybariticum,slb,1.7,NA,NA,NA
102396,laevichlamys lemniscata,slb,1.66,NA,NA,NA
47378,laevichlamys multisquamata,slb,7,NA,NA,NA
106323,laevichlamys squamosa,slb,5,NA,NA,NA
148631,laevidentalium liodon,slb,2.5,NA,NA,NA
90006,laevilacunaria antarctica,slb,0.8,NA,NA,NA
