db,spec_code,species,length,valid_name,aphia_id
slb,45584,pocillopora damicornis,30,NA,NA
slb,45594,pocillopora verrucosa,30,NA,NA
slb,45598,seriatopora caliendrum,30,NA,NA
slb,45633,astrangia haimei,1.2,NA,NA
slb,45642,seriatopora hystrix,30,NA,NA
slb,45643,stylophora kuehlmanni,0.5,NA,NA
slb,45644,stylophora madagascarensis,0.5,NA,NA
slb,45647,stylophora pistillata,50,NA,NA
slb,45648,stylophora wellsi,4,NA,NA
slb,45714,acropora tanegashimensis,1.10000002384186,NA,NA
slb,45728,merulina ampliata,100,NA,NA
slb,45744,acropora roseni,200,NA,NA
slb,45771,lobophyllia corymbosa,100,NA,NA
slb,45778,lobophyllia hemprichii,5,NA,NA
slb,45828,ctenactis echinata,100,NA,NA
slb,45838,fungia fungites,30,NA,NA
slb,45844,pleuractis paumotensis,25,NA,NA
slb,45861,halomitra pileus,60,NA,NA
slb,45873,polyphyllia talpina,75,NA,NA
slb,45907,galaxea fascicularis,500,NA,NA
slb,45908,galaxea longisepta,0.4,NA,NA
slb,45912,acropora batunai,100,NA,NA
slb,45919,oculina diffusa,0.5,NA,NA
slb,45922,oculina robusta,1.11,NA,NA
slb,45925,oculina valenciennesi,0.4,NA,NA
slb,45928,schizoculina fissipara,100,NA,NA
slb,45969,acropora yongei,371.55,NA,NA
slb,46016,montipora florida,100,NA,NA
slb,46123,acropora dendrum,100,NA,NA
slb,46205,caryophyllia lamellifera,1.2,NA,NA
slb,46249,coenocyathus bowersi,7.5,NA,NA
slb,46286,acropora florida,25,NA,NA
slb,46297,acropora muricata,49,acropora muricata,207007
slb,46359,paracyathus stearnsii,3.8,NA,NA
slb,46382,acropora hoeksemai,371.55,NA,NA
slb,46404,acropora humilis,19.8999996185303,NA,NA
slb,46497,balanophyllia elegans,2.5,NA,NA
slb,46526,acropora lamarcki,1.5,NA,NA
slb,46639,turbinaria patula,0.93,NA,NA
slb,46645,euphyllia cristata,4,NA,NA
slb,46649,euphyllia glabrescens,3,NA,NA
slb,46653,fimbriaphyllia yaeyamensis,4,fimbriaphyllia yaeyamensis,1048079
slb,46654,nemenzophyllia turbida,20,NA,NA
slb,46657,acropora microphthalma,371.55,NA,NA
slb,46702,acropora monticulosa,300,NA,NA
slb,46712,dipsastraea favus,3.72,dipsastraea favus,718748
slb,46714,favia fragum,5,NA,NA
slb,46795,platygyra daedalea,100,NA,NA
slb,46802,isopora palifera,18.39,NA,NA
slb,46833,acropora paniculata,2.5,NA,NA
slb,46901,malletia pianii,1.3,malletia pianii,1476740
slb,46910,yoldiella profundorum,0.45,NA,NA
slb,46920,nucula sulcata,1.289,NA,NA
slb,46929,pythinella cuneata,0.3,NA,NA
slb,46932,rochefortia tumida,0.5,NA,NA
slb,46934,saxidomus gigantea,13,NA,NA
slb,46937,simomactra falcata,9,NA,NA
slb,46939,solamen columbianum,1.1,NA,NA
slb,46940,tresus nuttallii,23.94999980926515,NA,NA
slb,46961,anomia simplex,2.5,NA,NA
slb,46962,heteranomia squamula,1.5,NA,NA
slb,46963,anomia ephippium,6.046,NA,NA
slb,46991,phaxas pellucidus,3.55,NA,NA
slb,46995,pinna bicolor,42.600000381469755,NA,NA
slb,46996,pinna muricata,30.5,NA,NA
slb,47004,nucula crenulata,0.6,NA,NA
slb,47007,argopecten nucleus,4.5,NA,NA
slb,47022,spathochlamys benedicti,2.5,NA,NA
slb,47024,sphenia sincera,0.99,NA,NA
slb,47030,chioneryx grus,1.09,chioneryx grus,507508
slb,47036,bathyarca inaequisculpta,0.85,NA,NA
slb,47044,modiolus adriaticus,4.776,NA,NA
slb,47049,modiolula phaseolina,2.98,NA,NA
slb,47050,atrina fragilis,35,NA,NA
slb,47057,palliolum tigerinum,3.074,NA,NA
slb,47058,pododesmus patelliformis,4.15,NA,NA
slb,47069,loripes orbiculatus,3,loripes orbiculatus,875379
slb,47078,tellimya ferruginosa,1,NA,NA
slb,47088,cerastoderma glaucum,4.71099998283386,NA,NA
slb,47095,nutricola lordi,1,NA,NA
slb,47097,nutricola tantilla,0.6,NA,NA
slb,47098,nuttallia obscurata,5.5,NA,NA
slb,47100,orobitella floridana,1.6,NA,NA
slb,47101,orobitella limpida,0.3,NA,NA
slb,47102,ostrea conchaphila,9,NA,NA
slb,47103,panomya norvegica,11,NA,NA
slb,47109,perna perna,8,NA,NA
slb,47111,petricolaria pholadiformis,6.5,NA,NA
slb,47112,pinctada margaritifera,12.7200001335144,NA,NA
slb,47120,adrana lancea,3.25,adrana lancea,868004
slb,47124,acila castrensis,1.5,NA,NA
slb,47125,nucula proxima,1,NA,NA
slb,47127,ennucula delphinodonta,0.33,ennucula delphinodonta,506605
slb,47138,nuculana pernula,1.76,NA,NA
slb,47140,nuculana acuta,1,NA,NA
slb,47149,nuculana concentrica,1.8,NA,NA
slb,47165,aequipecten glyptus,7.5,NA,NA
slb,47183,planktomya henseni,0.38,NA,NA
slb,47193,propeleda platessa,1.03,propeleda platessa,506443
slb,47215,leptopecten bavayi,1.7,NA,NA
slb,47218,patinopecten caurinus,28,NA,NA
slb,47220,crassedoma giganteum,20,NA,NA
slb,47221,cryptopecten phrygium,5.23,NA,NA
slb,47223,nodipecten nodosus,15,NA,NA
slb,47225,plicatula gibbosa,3.3,NA,NA
slb,47226,spondylus americanus,11.2,NA,NA
slb,47227,spondylus tenuis,7,spondylus tenuis,506972
slb,47228,dimya argentea,2,NA,NA
slb,47231,nucula atacellana,0.65,NA,NA
slb,47232,nucula fernandinae,0.4,NA,NA
slb,47235,nucula nitidosa,1.4,NA,NA
slb,47240,nucula calcicola,0.19,NA,NA
slb,47256,similipecten nanus,0.7,similipecten nanus,391738
slb,47264,mactra stultorum,6.6765,NA,NA
slb,47265,mactra glauca,10.99,NA,NA
slb,47266,lutraria angustior,5.115,NA,NA
slb,47268,ensis leei,20,ensis leei,876640
slb,47275,callista chione,10.10000019073485,NA,NA
slb,47276,venus casina,4.73,venus casina,141934
slb,47276,venus thomassini,4.73,venus thomassini,507988
slb,47278,venerupis corrugata,5,venerupis corrugata,181364
slb,47279,chamelea gallina,3.4300000667572,NA,NA
slb,47280,clausinella fasciata,2.79999997615814,NA,NA
slb,47281,timoclea ovata,1.8,timoclea ovata,141929
slb,47298,thracia pubescens,10,thracia pubescens,141650
slb,47307,protocuspidaria atlantica,0.74,protocuspidaria atlantica,139464
slb,47310,policordia gemma,0.4,NA,NA
slb,47314,crassadoma gigantea,25,NA,NA
slb,47315,crassinella dupliniana,0.34,NA,NA
slb,47317,similipecten greenlandicus,2.5,similipecten greenlandicus,181299
slb,47326,argopecten ventricosus,10,NA,NA
slb,47327,astarte arctica,3.8,NA,NA
slb,47336,caribachlamys pellucens,5.3,caribachlamys pellucens,393708
slb,47337,caribachlamys mildredae,5.2,NA,NA
slb,47338,caribachlamys ornata,4,NA,NA
slb,47339,caribachlamys sentis,4,NA,NA
slb,47342,choristodon robustus,4.3,NA,NA
slb,47346,divalinga quadrisulcata,2.4,NA,NA
slb,47347,divariscintilla cordiformis,0.64,NA,NA
slb,47348,divariscintilla luteocrinita,0.55,NA,NA
slb,47349,divariscintilla octotentaculata,0.53,NA,NA
slb,47350,divariscintilla troglodytes,0.59,NA,NA
slb,47351,divariscintilla yoyo,0.39,NA,NA
slb,47361,ennucula tenuis,1,NA,NA
slb,47362,entodesma navicula,10,NA,NA
slb,47364,euvola raveneli,4.9,NA,NA
slb,47366,euvola ziczac,9.25,NA,NA
slb,47367,fabella pilsbryi,0.8,NA,NA
slb,47368,geukensia granosissima,6.5,NA,NA
slb,47369,globivenus rigida,6.2,NA,NA
slb,47373,haliris fischeriana,0.9,NA,NA
slb,47378,laevichlamys multisquamata,7,NA,NA
slb,47380,limaria pellucida,0.25,NA,NA
slb,47385,lindapecten lindae,3,NA,NA
slb,47386,lindapecten muscosus,5.5,NA,NA
slb,47388,lirophora latilirata,1.6,NA,NA
slb,47394,lucinisca muricata,1.9,NA,NA
slb,47395,lucinisca nassula,1,NA,NA
slb,47401,limecola balthica,3.79999997615814,limecola balthica,880017
slb,47404,mactrotoma californica,4.8,NA,NA
slb,47405,mactrotoma fragilis,9.4,NA,NA
slb,47409,megayoldia thraciaeformis,6.5,NA,NA
slb,47410,mendicula ferruginosa,0.2,NA,NA
slb,47413,mytilus trossulus,9,NA,NA
slb,47421,aequipecten opercularis,10,NA,NA
slb,47422,placopecten magellanicus,20,NA,NA
slb,47431,argopecten gibbus,5.2,NA,NA
slb,47432,argopecten irradians,7.5,NA,NA
slb,47434,portlandia minuscula,0.2,NA,NA
slb,47456,yoldia aeolica,4,yoldia aeolica,867964
slb,47460,yoldia limatula,5,NA,NA
slb,47461,yoldia sapotilla,3.5,NA,NA
slb,47462,orthoyoldia solenoides,1.25,orthoyoldia solenoides,506524
slb,47474,yoldiella frigida,0.4,NA,NA
slb,47491,goniocuna dalli,0.25,goniocuna dalli,505029
slb,47494,astarte esquimalti,1.8,NA,NA
slb,47495,astarte castanea,3,NA,NA
slb,47496,astarte crenata,2.05,NA,NA
slb,47497,astarte undata,3.8,NA,NA
slb,47498,astarte elliptica,3.865,NA,NA
slb,47500,astarte sulcata,3.24,NA,NA
slb,47501,astarte globula,0.8,NA,NA
slb,47503,astarte smithii,0.7,NA,NA
slb,47510,astarte borealis,4.21999979019165,NA,NA
slb,47511,astarte montagui,2.75,NA,NA
slb,47513,crassinella lunulata,0.85,NA,NA
slb,47516,kalolophus speciosus,6.5,kalolophus speciosus,884192
slb,47521,pecten maximus,15.215,NA,NA
slb,47528,delectopecten vancouverensis,0.6,NA,NA
slb,47530,delectopecten vitreus,2,NA,NA
slb,47535,basiliomya goreaui,0.71,NA,NA
slb,47536,dimyella starcki,0.3,NA,NA
slb,47537,pododesmus macrochisma,9,NA,NA
slb,47538,pododesmus rudis,8,NA,NA
slb,47543,solemya velum,2.5,NA,NA
slb,47544,petrasma borealis,6.7,petrasma borealis,1465606
slb,47545,solemya occidentalis,2.5,NA,NA
slb,47546,acharax prashadi,5,acharax prashadi,507122
slb,47546,acharax grandis,5,acharax grandis,507121
slb,47547,petrasma pervernicosa,6,petrasma pervernicosa,743493
slb,47550,bathyarca glacialis,1.9,NA,NA
slb,47552,bathyarca frielei,0.6,NA,NA
slb,47553,bathyarca glomerula,0.8,NA,NA
slb,47554,bathyarca orbiculata,0.5,NA,NA
slb,47559,lunarca ovalis,7.6,NA,NA
slb,47562,anadara secernenda,2.2,anadara secernenda,504326
slb,47563,anadara notabilis,16.72,NA,NA
slb,47564,anadara secticostata,9,anadara secticostata,504356
slb,47572,noetia ponderosa,6,NA,NA
slb,47573,arca zebra,9,NA,NA
slb,47579,barbatia domingensis,2.12,barbatia domingensis,582484
slb,47580,barbatia domingensis,10,barbatia domingensis,582484
slb,47582,arcopsis adamsi,1.7,NA,NA
slb,47583,bentharca asperula,0.9,NA,NA
slb,47584,asperarca sagrinata,0.6,asperarca sagrinata,504382
slb,47586,cucullaea labiata,10,NA,NA
slb,47591,limopsis aurita,1.5,NA,NA
slb,47594,limopsis cristata,1.05,NA,NA
slb,47602,limopsis surinamensis,1.5,NA,NA
slb,47607,glycymeris septentrionalis,4.5,NA,NA
slb,47609,glycymeris glycymeris,6.5,NA,NA
slb,47611,glycymeris decussata,5.5,NA,NA
slb,47613,glycymeris spectralis,1.9,NA,NA
slb,47614,glycymeris undata,3.2,NA,NA
slb,47615,nucinella adamsii,0.325,nucinella adamsii,420656
slb,47617,philobrya setosa,0.5,NA,NA
slb,47618,cosa inconspicua,0.27,cosa inconspicua,504686
slb,47620,cosa brasiliensis,0.2,NA,NA
slb,47622,mytilus edulis,6.9499999523162845,NA,NA
slb,47623,mytilus californianus,25.5,NA,NA
slb,47624,mytilus galloprovincialis,13.074999809265151,NA,NA
slb,47627,solamen glandula,1.1,solamen glandula,506189
slb,47628,arvella faba,1.8,arvella faba,505959
slb,47630,solamen glandula,2,solamen glandula,506189
slb,47631,arvella pectinula,1.6,arvella pectinula,505958
slb,47636,musculus niger,5.8,NA,NA
slb,47637,musculus discors,5.5,NA,NA
slb,47646,musculus lateralis,1.2,NA,NA
slb,47653,musculus taylori,0.8,NA,NA
slb,47658,modiolus modiolus,16.5,NA,NA
slb,47660,modiolus rectus,23,NA,NA
slb,47661,modiolus americanus,11,NA,NA
slb,47663,modiolus barbatus,6.285000085830685,NA,NA
slb,47669,brachidontes exustus,3,NA,NA
slb,47674,arcuatula papyria,2.2,arcuatula papyria,505948
slb,47675,amygdalum sagittatum,2.1,NA,NA
slb,47677,amygdalum politum,5.1,NA,NA
slb,47679,adula californiensis,6,NA,NA
slb,47682,gregariella coralliophaga,1.9,NA,NA
slb,47685,leiosolenus bisulcatus,4.5,leiosolenus bisulcatus,871162
slb,47686,leiosolenus aristatus,5.1,leiosolenus aristatus,506056
slb,47687,lithophaga antillarum,12,NA,NA
slb,47688,lithophaga nigra,6.5,NA,NA
slb,47691,geukensia demissa,12,NA,NA
slb,47692,ischadium recurvum,4,NA,NA
slb,47693,botula fusca,3.96,NA,NA
slb,47697,mytilisepta bifurcata,8.36,mytilisepta bifurcata,506155
slb,47698,septifer bilocularis,5,NA,NA
slb,47699,arcuatula senhousia,4,NA,NA
slb,47700,atrina seminuda,24.3,NA,NA
slb,47701,atrina serrata,29.5,NA,NA
slb,47702,atrina rigida,30,NA,NA
slb,47704,pinna carnea,28.8,NA,NA
slb,47705,pinna rudis,56,NA,NA
slb,47707,pinctada imbricata,14.12,NA,NA
slb,47710,pteria hirundo,11,NA,NA
slb,47713,isognomon alatus,7.2,NA,NA
slb,47714,isognomon bicolor,3.5,NA,NA
slb,47718,chlamys hastata,8.3,NA,NA
slb,47719,chlamys rubida,7,NA,NA
slb,47720,chlamys islandica,11,NA,NA
slb,47725,mimachlamys varia,9.5,NA,NA
slb,47735,cyclopecten hoskynsi,1.2,cyclopecten hoskynsi,140700
slb,47744,cyclopecten leptaleus,0.55,NA,NA
slb,47745,cyclopecten reticulus,0.7,NA,NA
slb,47856,raeta plicatella,7,NA,NA
slb,47858,lutraria lutraria,17.645,NA,NA
slb,47859,lutraria oblonga,15,lutraria oblonga,152852
slb,47859,lutraria bruuni,15,lutraria bruuni,505670
slb,47861,mactrellona alata,10,NA,NA
slb,47862,mactromeris polynyma,14,NA,NA
slb,47864,ervilia nitens,1,NA,NA
slb,47870,siliqua patula,14.15,NA,NA
slb,47877,solen sicarius,12.5,NA,NA
slb,47879,solen marginatus,17,NA,NA
slb,47910,parvilucina tenuisculpta,1.5,NA,NA
slb,47917,lucinoma annulata,8.2,NA,NA
slb,47918,lucinoma filosa,6,NA,NA
slb,47920,dallocardia muricata,7,dallocardia muricata,381280
slb,47921,trachycardium egmontianum,8.4,NA,NA
slb,47924,trachycardium isocardia,7.5,NA,NA
slb,47925,dinocardium robustum,11.9,NA,NA
slb,47927,papyridea semisulcata,1.4,NA,NA
slb,47928,americardia guppyi,0.8,americardia guppyi,420846
slb,47929,americardia media,3.5,NA,NA
slb,47934,acanthocardia echinata,6.09,NA,NA
slb,47936,acanthocardia aculeata,9.597000061035155,NA,NA
slb,47937,acanthocardia tuberculata,7.252500057220455,NA,NA
slb,47941,spisula solidissima,20,NA,NA
slb,47943,spisula elliptica,3.105,NA,NA
slb,47944,spisula solida,3.929,NA,NA
slb,47945,spisula subtruncata,2.775,NA,NA
slb,47949,tresus capax,18,NA,NA
slb,47952,mulinia lateralis,1.5,NA,NA
slb,47953,mulinia cleryana,3.2,NA,NA
slb,47954,rangia cuneata,7.5,NA,NA
slb,47956,anatina anatina,4.4,NA,NA
slb,47961,cooperella atlantica,1.6,NA,NA
slb,47963,chama macerophylla,10,NA,NA
slb,47964,chama congregata,3.5,NA,NA
slb,47965,chama lactuca,2.2,NA,NA
slb,47966,chama sarda,3.8,NA,NA
slb,47975,arcinella cornuta,4,NA,NA
slb,47976,arcinella arcinella,5.33,NA,NA
slb,47978,pseudochama exogyra,9.29,NA,NA
slb,47981,ceratobornia longipes,0.8,ceratobornia longipes,606389
slb,47983,rhamphidonta retifera,1.5,NA,NA
slb,47984,cryptomya californica,2.8,NA,NA
slb,47985,mya arenaria,9.6,NA,NA
slb,47987,semele rubropicta,5,NA,NA
slb,47988,semele bellastriata,2.42,NA,NA
slb,47989,semele proficua,3,NA,NA
slb,47990,semele purpurascens,3.4,NA,NA
slb,47996,abra aequalis,1.25,NA,NA
slb,47997,abra lioica,0.8,NA,NA
slb,47998,abra prismatica,2.345,NA,NA
slb,47999,abra alba,2.5,NA,NA
slb,48001,abra longicallus,2.772,NA,NA
slb,48002,lucinoma borealis,3.4125,NA,NA
slb,48003,lucinoma blakeana,3.1,lucinoma blakeana,156790
slb,48007,phacoides pectinatus,4.73,phacoides pectinatus,420800
slb,48007,ctena mexicana,4.73,ctena mexicana,464130
slb,48007,epicodakia pectinata,4.73,epicodakia pectinata,875468
slb,48012,macoma calcarea,6,NA,NA
slb,48013,macoma elimata,3.5,NA,NA
slb,48014,macoma brota,7.5,NA,NA
slb,48015,macoma lipara,7.5,NA,NA
slb,48017,macoma obliqua,5,NA,NA
slb,48018,macoma moesta,3,NA,NA
slb,48021,macoma lama,4.5,NA,NA
slb,48022,macoploma yoldiformis,2.5,macoploma yoldiformis,879988
slb,48023,macoma carlottensis,2.5,NA,NA
slb,48024,rexithaerus expansa,5,rexithaerus expansa,880032
slb,48025,macoma nasuta,7.5,NA,NA
slb,48026,macoma inquinata,6.3,NA,NA
slb,48028,rexithaerus secta,10,rexithaerus secta,880038
slb,48029,ameritella mitchelli,1.9,ameritella mitchelli,878513
slb,48030,macoploma tenta,2.5,macoploma tenta,879984
slb,48032,macoploma tageliformis,3.8,macoploma tageliformis,879983
slb,48035,psammotreta brevifrons,3.6,psammotreta brevifrons,606748
slb,48037,macoploma extenuata,1.4,macoploma extenuata,879965
slb,48038,ameritella mitchelli,1.8,ameritella mitchelli,878513
slb,48039,pseudomacalia antillarum,2,pseudomacalia antillarum,849410
slb,48050,tellina nuculoides,2,NA,NA
slb,48051,ameritella carpenteri,2.5,ameritella carpenteri,878479
slb,48052,ameritella modesta,2.5,ameritella modesta,878514
slb,48052,abranda modestina,2.5,abranda modestina,596134
slb,48057,limaria locklini,0.9599999892711639,NA,NA
slb,48060,ctenoides scaber,7.5,ctenoides scaber,420747
slb,48061,lima lima,9,NA,NA
slb,48063,acesta excavata,11.25,NA,NA
slb,48067,limatula hyperborea,1.4,NA,NA
slb,48069,limatula setifera,0.9,NA,NA
slb,48072,limatula confusa,0.150000002980232,NA,NA
slb,48073,limatula regularis,0.29,limatula regularis,505612
slb,48077,limea bronniana,0.5,NA,NA
slb,48085,parvamussium pourtalesianum,1.2,parvamussium pourtalesianum,391665
slb,48087,parvamussium sayanum,1.5,parvamussium sayanum,391667
slb,48088,propeamussium dalli,7.5,NA,NA
slb,48090,hyotissa hyotis,28,hyotissa hyotis,216636
slb,48092,neopycnodonte cochlear,8.5,NA,NA
slb,48094,magallana gigas,30,magallana gigas,836033
slb,48095,crassostrea virginica,30,NA,NA
slb,48099,crassostrea corteziensis,25,NA,NA
slb,48100,crassostrea rhizophorae,12,NA,NA
slb,48101,ostrea lurida,9,NA,NA
slb,48103,ostrea edulis,12,NA,NA
slb,48104,dendostrea cristata,3.7,dendostrea cristata,506710
slb,48104,hyotissa mcgintyi,3.7,hyotissa mcgintyi,420782
slb,48104,ostrea edulis,3.7,ostrea edulis,140658
slb,48107,lopha cristagalli,14.25,NA,NA
slb,48108,saccostrea cuccullata,20,saccostrea cuccullata,181316
slb,48110,ostreola equestris,4.7,NA,NA
slb,48112,teskeyostrea weberi,3.7,NA,NA
slb,48113,dendostrea frons,6.75,NA,NA
slb,48114,cryptostrea permollis,3,NA,NA
slb,48115,pectinella sigsbeei,1.15,NA,NA
slb,48249,serripes groenlandicus,11,NA,NA
slb,48251,keenaea centifilosa,2.5,keenaea centifilosa,746069
slb,48252,microcardium peramabile,1.8,microcardium peramabile,381836
slb,48253,microcardium tinctum,1.9,microcardium tinctum,381847
slb,48257,laevicardium pictum,1.6,NA,NA
slb,48258,laevicardium crassum,6.919500112533569,NA,NA
slb,48259,laevicardium sybariticum,1.7,NA,NA
slb,48263,cerastoderma edule,5.400000047683715,NA,NA
slb,48265,mya truncata,8,NA,NA
slb,48271,platyodon cancellatus,7.5,NA,NA
slb,48282,myrtina pristiphora,0.75,myrtina pristiphora,605806
slb,48285,anodontia alba,5.68,NA,NA
slb,48286,pegophysema philippiana,7.1,pegophysema philippiana,606159
slb,48288,anodontia edentula,7.75,NA,NA
slb,48294,lucina pensylvanica,5.1,NA,NA
slb,48301,egracina dentata,3.7,NA,NA
slb,48305,codakia orbicularis,7.5,NA,NA
slb,48311,ctena bella,3.5,NA,NA
slb,48320,axinopsida serricata,0.8,NA,NA
slb,48324,thyasira flexuosa,1.2,NA,NA
slb,48326,parathyasira equalis,0.6,parathyasira equalis,954693
slb,48330,mendicula pygmaea,0.2,mendicula pygmaea,152424
slb,48340,axinulus brevis,0.65,axinulus brevis,234163
slb,48344,thyasira gouldii,0.58,NA,NA
slb,48352,conchocele bisecta,11,NA,NA
slb,48354,fimbria fimbriata,9.75,NA,NA
slb,48359,diplodonta punctata,1.9,NA,NA
slb,48361,diplodonta notata,1.1,NA,NA
slb,48366,phlyctiderma verrilli,2,phlyctiderma verrilli,1358963
slb,48367,zemysina impolita,3.6,zemysina impolita,1289441
slb,48381,lasaea adansoni,0.3,NA,NA
slb,48382,amerycina periscopiana,0.5,amerycina periscopiana,876578
slb,48383,amerycina emmonsi,0.7,amerycina emmonsi,876576
slb,48384,amerycina linella,0.46,amerycina linella,876577
slb,48387,kellia suborbicularis,1.3,NA,NA
slb,48389,neaeromya rugifera,5,neaeromya rugifera,582725
slb,48390,parabornia squillina,0.748,NA,NA
slb,48408,kurtiella bidentata,0.300000011920929,kurtiella bidentata,345281
slb,48410,kurtiella planulata,0.2,kurtiella planulata,876479
slb,48415,mysella planata,0.6,mysella planata,423546
slb,48424,austrodevonia percompressa,0.4,austrodevonia percompressa,876591
slb,48425,montacuta minuscula,0.27,NA,NA
slb,48427,kelliopsis texasiana,0.5,NA,NA
slb,48428,kelliopsis elevata,0.6,NA,NA
slb,48431,devonia perrieri,0.5,NA,NA
slb,48435,aclistothyra atlantica,1.1,NA,NA
slb,48438,turtonia minuta,0.3,NA,NA
slb,48445,basterotia quadrata,1.4,NA,NA
slb,48448,ensitellops tabula,1.21,NA,NA
slb,48464,glans carpenteri,1,NA,NA
slb,48465,pleuromeris tridentata,0.78,NA,NA
slb,48466,pleuromeris armilla,2,NA,NA
slb,48468,pteromeris perplana,0.68,NA,NA
slb,48469,cardites floridanus,3.8,cardites floridanus,504861
slb,48470,carditamera gracilis,3.8,NA,NA
slb,48471,cymatoica orientalis,1,NA,NA
slb,48478,leporimetis ephippium,6.3,leporimetis ephippium,724897
slb,48480,donax variabilis,1.9,NA,NA
slb,48481,donax fossor,1.8,NA,NA
slb,48482,donax variegatus,4.012,NA,NA
slb,48483,donax vittatus,4,NA,NA
slb,48485,donax denticulatus,2.599999952316285,NA,NA
slb,48488,iphigenia brasiliensis,12.08,iphigenia brasiliensis,420905
slb,48489,gari californica,14.9,NA,NA
slb,48491,gari fervensis,5.3415,NA,NA
slb,48499,tagelus plebeius,6.90000009536743,NA,NA
slb,48500,tagelus divisus,4.03,NA,NA
slb,48504,asaphis deflorata,4.6,NA,NA
slb,48505,sanguinolaria sanguinolenta,5.4,NA,NA
slb,48506,psammotella cruenta,7.5,psammotella cruenta,420908
slb,48507,penitella conradi,3.3,NA,NA
slb,48511,cyrtopleura costata,18,NA,NA
slb,48512,barnea truncata,6.5,NA,NA
slb,48513,barnea candida,9.325,NA,NA
slb,48516,diplothyra curta,0.63,diplothyra curta,506991
slb,48517,martesia cuneiformis,2,NA,NA
slb,48519,martesia striata,4.75,NA,NA
slb,48520,jouannetia quillingi,2.15,NA,NA
slb,48521,pholas campechiensis,10.9,NA,NA
slb,48522,pholas dactylus,15,NA,NA
slb,48524,xylonora atlantica,1.2,xylonora atlantica,1472292
slb,48527,xylophaga abyssorum,0.54,NA,NA
slb,48528,chaceia ovoidea,11.5,NA,NA
slb,48529,xyloredo nooi,1,NA,NA
slb,48531,parapholas californica,15,NA,NA
slb,48534,bankia setacea,0.7,NA,NA
slb,48540,carditopsis smithii,0.2,NA,NA
slb,48543,ciliatocardium ciliatum,5.5,ciliatocardium ciliatum,139000
slb,48544,clinocardium nuttallii,14,NA,NA
slb,48545,keenocardium californiense,7.5,keenocardium californiense,381989
slb,48546,keenocardium blandum,5,keenocardium blandum,381984
slb,48547,solena obliqua,17.83,solena obliqua,512089
slb,48548,ensis directus,26,NA,NA
slb,48549,ensis minor,17.5,NA,NA
slb,48550,ensis ensis,8.438,NA,NA
slb,48552,ensis siliqua,15.5,NA,NA
slb,48558,ameritella versicolor,1.7,ameritella versicolor,849119
